year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2019,10,12,54,1,3,10,47,35,1,4,92,96,27,1,1,6,26,12,1,2,44,46,20,0,2,4,20,22,0,2,46,48,0,0,0,0,0,1,0,0,1,1,7,0,0,0,1,0,0,0,1,1,210,4,13,-22,216,New Orleans
2020,10,12,53,4,8,8,27,24,1,12,59,71,24,2,4,2,19,11,1,6,32,38,24,2,4,6,8,11,0,6,25,31,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,2,189,1,12,-20,218,New Orleans
2021,10,12,37,2,6,9,21,13,3,8,43,51,26,1,4,5,13,5,2,5,23,28,9,1,1,4,4,7,1,2,15,17,0,0,0,0,0,1,0,0,1,1,2,0,1,0,4,0,0,1,4,5,158,1,12,-26,212,New Orleans
2022,10,12,38,2,5,12,40,19,1,7,71,78,23,0,1,3,27,5,1,1,35,36,12,2,3,9,12,14,0,5,35,40,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,171,2,8,-25,213,New Orleans
2023,10,12,45,1,4,3,31,40,1,5,74,79,25,0,3,1,18,14,1,3,33,36,17,1,1,1,12,25,0,2,38,40,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,3,3,178,1,8,-24,214,New Orleans
2024,10,12,48,1,1,6,44,10,1,2,60,62,26,0,0,5,20,4,0,0,29,29,15,1,0,1,21,6,1,1,28,29,1,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,1,3,4,146,1,10,-22,216,New Orleans
2012,11,12,33,3,3,8,22,8,3,6,38,44,21,1,1,4,11,2,1,2,17,19,10,2,2,4,10,4,2,4,18,22,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,2,2,195,2,12,8,246,New Orleans
2013,11,12,32,1,4,13,48,15,2,5,76,81,11,1,3,8,29,5,0,4,42,46,18,0,1,4,15,8,1,1,27,28,1,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,1,0,7,7,204,1,13,9,247,New Orleans
2014,11,12,27,2,1,14,35,16,1,3,65,68,14,1,0,7,23,7,0,1,37,38,11,1,1,7,10,9,1,2,26,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,145,5,6,10,248,New Orleans
2015,11,12,50,7,3,12,37,15,0,10,64,74,18,1,0,7,23,4,0,1,34,35,27,6,2,5,10,10,0,8,25,33,0,0,0,0,1,0,0,0,1,1,5,0,1,0,3,1,0,1,4,5,180,1,14,11,249,New Orleans
2016,11,12,35,3,4,1,43,11,1,7,55,62,12,2,2,1,15,1,1,4,17,21,22,0,2,0,23,7,0,2,30,32,0,1,0,0,0,0,0,1,0,1,1,0,0,0,5,3,0,0,8,8,153,1,15,6,244,New Orleans
2017,11,12,43,3,4,4,26,10,0,7,40,47,21,1,3,3,12,4,0,4,19,23,18,2,1,1,12,6,0,3,19,22,0,0,0,0,1,0,0,0,1,1,4,0,0,0,1,0,0,0,1,1,155,2,8,7,245,New Orleans
2018,11,12,52,3,2,6,30,13,0,5,49,54,27,2,2,2,21,5,0,4,28,32,19,1,0,4,8,7,0,1,19,20,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,2,2,180,2,12,8,246,New Orleans
2019,11,12,34,1,3,6,28,30,2,4,64,68,17,0,2,1,14,13,1,2,28,30,14,1,1,4,13,15,1,2,32,34,0,0,0,0,0,1,0,0,1,1,3,0,0,1,1,1,0,0,3,3,172,2,9,9,247,New Orleans
2020,11,12,49,5,6,3,27,27,2,11,57,68,21,1,3,1,19,13,0,4,33,37,24,3,3,1,7,14,2,6,22,28,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,2,3,179,2,13,11,249,New Orleans
2021,11,12,38,5,4,5,33,10,1,9,48,57,23,4,1,1,19,1,0,5,21,26,12,1,3,3,11,8,1,4,22,26,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0,0,5,5,153,2,9,5,243,New Orleans
2022,11,12,25,1,7,5,19,20,3,8,44,52,13,0,2,1,12,5,0,2,18,20,9,1,5,4,4,14,3,6,22,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,4,4,117,0,7,6,244,New Orleans
2023,11,12,53,3,4,1,22,38,4,7,61,68,23,2,3,0,9,7,1,5,16,21,26,1,1,1,13,30,3,2,44,46,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,167,1,8,7,245,New Orleans
2024,11,12,32,0,2,1,28,14,0,2,43,45,13,0,1,0,16,4,0,1,20,21,17,0,1,1,10,9,0,1,20,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,3,3,123,0,9,9,247,New Orleans
2012,12,12,16,1,2,9,39,9,1,3,57,60,8,0,0,5,25,5,1,0,35,35,8,1,1,3,13,3,0,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3,4,190,0,12,38,276,New Orleans
2013,12,12,23,2,2,5,40,9,1,4,54,58,6,0,0,3,29,3,1,0,35,35,14,2,1,2,9,6,0,3,17,20,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,1,2,3,185,0,13,39,277,New Orleans
2014,12,12,22,5,0,3,35,16,1,5,54,59,6,2,0,3,28,4,1,2,35,37,12,3,0,0,7,11,0,3,18,21,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,146,1,6,40,278,New Orleans
2015,12,12,43,3,2,6,27,12,0,5,45,50,18,1,1,3,8,8,0,2,19,21,22,2,1,3,17,4,0,3,24,27,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,0,0,0,1,1,162,2,8,41,279,New Orleans
2016,12,12,44,7,9,3,19,13,3,16,35,51,18,1,2,2,12,1,1,3,15,18,22,6,6,1,7,12,2,12,20,32,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,163,0,10,36,274,New Orleans
2017,12,12,48,5,6,5,38,15,0,11,58,69,24,1,0,2,26,4,0,1,32,33,19,4,5,2,8,9,0,9,19,28,1,0,0,0,1,1,0,0,2,2,4,0,1,1,3,1,0,1,5,6,178,4,14,37,275,New Orleans
2018,12,12,38,5,4,4,27,28,3,9,59,68,13,1,3,2,14,8,2,4,24,28,23,3,1,2,8,17,1,4,27,31,0,1,0,0,0,0,0,1,0,1,2,0,0,0,5,3,0,0,8,8,212,1,19,38,276,New Orleans
2019,12,12,28,3,3,9,19,37,2,6,65,71,11,0,2,4,11,4,2,2,19,21,15,3,1,5,8,31,0,4,44,48,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,161,1,6,39,277,New Orleans
2020,12,12,38,2,4,5,29,16,1,6,50,56,15,0,1,4,18,5,1,1,27,28,22,2,3,1,10,9,0,5,20,25,0,0,0,0,0,2,0,0,2,2,1,0,0,0,1,0,0,0,1,1,153,2,12,41,279,New Orleans
2021,12,12,42,6,5,2,18,20,1,11,40,51,17,5,0,1,6,6,0,5,13,18,23,1,5,1,11,13,1,6,25,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,2,150,1,9,35,273,New Orleans
2022,12,12,28,1,4,6,22,33,3,5,61,66,14,0,4,4,16,9,2,4,29,33,12,1,0,1,3,21,1,1,25,26,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,3,0,0,7,7,154,0,14,36,274,New Orleans
2023,12,12,49,4,4,7,24,34,2,8,65,73,25,2,2,2,9,9,0,4,20,24,19,2,1,5,12,22,2,3,39,42,1,0,0,0,0,1,0,0,1,1,4,0,1,0,3,2,0,1,5,6,170,2,13,37,275,New Orleans
2024,12,12,33,0,0,3,17,16,0,0,36,36,14,0,0,3,10,5,0,0,18,18,15,0,0,0,5,9,0,0,14,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,4,108,0,10,39,277,New Orleans
2012,1,13,21,4,4,7,23,21,1,8,51,59,8,0,1,4,12,5,1,1,21,22,12,3,1,3,10,15,0,4,28,32,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,3,2,5,163,0,9,-296,-58,New Orleans
2013,1,13,23,2,4,7,28,8,2,6,43,49,5,0,2,3,15,5,2,2,23,25,18,2,2,3,12,2,0,4,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,126,0,7,-294,-56,New Orleans
2014,1,13,18,4,5,14,31,15,0,9,60,69,10,1,4,10,17,9,0,5,36,41,7,3,1,3,10,6,0,4,19,23,0,0,0,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,4,4,170,2,14,-293,-55,New Orleans
2015,1,13,26,10,3,3,24,16,2,13,43,56,10,1,3,1,18,9,1,4,28,32,12,9,0,2,6,6,1,9,14,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,165,1,6,-292,-54,New Orleans
2016,1,13,49,1,5,7,22,15,0,6,44,50,19,0,2,3,13,4,0,2,20,22,26,1,3,4,8,10,0,4,22,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,2,173,0,12,-298,-60,New Orleans
2017,1,13,44,1,3,3,30,25,1,4,58,62,19,0,2,2,16,6,1,2,24,26,23,1,1,1,11,18,0,2,30,32,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,3,3,189,2,10,-296,-58,New Orleans
2018,1,13,35,2,2,2,27,12,0,4,41,45,14,0,1,1,13,2,0,1,16,17,18,2,1,1,12,8,0,3,21,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,4,4,139,1,7,-295,-57,New Orleans
2019,1,13,45,2,1,7,46,35,3,3,88,91,19,0,0,1,24,8,2,0,33,33,24,2,1,4,21,24,1,3,49,52,0,0,0,1,0,0,0,0,1,1,2,0,0,1,1,3,0,0,5,5,207,2,12,-294,-56,New Orleans
2020,1,13,38,1,3,6,19,29,1,4,54,58,23,0,1,2,7,2,0,1,11,12,10,1,2,3,8,24,1,3,35,38,0,0,0,0,1,0,0,0,1,1,5,0,0,1,3,3,0,0,7,7,131,2,14,-293,-55,New Orleans
2021,1,13,37,0,6,10,14,36,3,6,60,66,21,0,1,2,10,14,1,1,26,27,15,0,4,8,3,20,1,4,31,35,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,2,3,160,2,11,-298,-60,New Orleans
2022,1,13,34,6,4,5,24,22,2,10,51,61,18,2,3,0,15,6,1,5,21,26,14,4,1,4,8,16,1,5,28,33,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,2,154,0,9,-297,-59,New Orleans
2023,1,13,30,2,2,10,28,31,2,4,69,73,14,0,1,5,19,6,2,1,30,31,13,2,1,5,8,25,0,3,38,41,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,162,2,4,-296,-58,New Orleans
2024,1,13,47,0,6,3,35,25,2,6,63,69,21,0,0,2,16,5,1,0,23,23,22,0,5,1,17,19,1,5,37,42,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,1,3,4,170,0,13,-295,-57,New Orleans
2012,2,13,20,2,4,9,19,12,4,6,40,46,7,0,2,7,16,5,1,2,28,30,12,2,2,1,3,6,3,4,10,14,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,178,2,3,-265,-27,New Orleans
2013,2,13,22,1,3,7,31,12,2,4,50,54,14,0,0,3,16,5,1,0,24,24,6,1,3,2,13,7,1,4,22,26,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,0,0,0,2,2,147,2,7,-263,-25,New Orleans
2014,2,13,20,3,1,8,30,11,1,4,49,53,7,0,0,6,22,3,1,0,31,31,13,2,1,2,8,7,0,3,17,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,175,1,7,-262,-24,New Orleans
2015,2,13,32,3,3,5,46,10,2,6,61,67,17,1,2,5,16,4,1,3,25,28,11,2,1,0,29,6,1,3,35,38,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,169,1,7,-261,-23,New Orleans
2016,2,13,27,5,5,8,30,13,0,10,51,61,12,4,3,6,17,6,0,7,29,36,11,1,1,1,11,7,0,2,19,21,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,0,1,3,4,138,0,9,-267,-29,New Orleans
2017,2,13,34,3,3,9,34,16,6,6,59,65,20,0,2,6,27,7,3,2,40,42,14,3,1,3,6,8,3,4,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,190,0,12,-265,-27,New Orleans
2018,2,13,83,2,7,6,59,36,6,9,101,110,29,1,2,1,33,12,4,3,46,49,48,1,5,4,25,23,2,6,52,58,0,0,0,0,0,1,0,0,1,1,6,0,0,1,1,0,0,0,2,2,302,1,16,-264,-26,New Orleans
2019,2,13,41,2,1,4,30,30,0,3,64,67,22,1,0,3,22,5,0,1,30,31,16,1,1,1,7,24,0,2,32,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,188,1,11,-263,-25,New Orleans
2020,2,13,49,2,3,8,29,17,1,5,54,59,25,1,1,5,18,4,0,2,27,29,19,1,1,3,9,13,1,2,25,27,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,1,2,3,152,0,11,-262,-24,New Orleans
2021,2,13,43,4,2,1,23,21,1,6,45,51,19,1,2,1,13,11,1,3,25,28,22,1,0,0,6,10,0,1,16,17,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,2,4,6,160,0,14,-267,-29,New Orleans
2022,2,13,45,4,6,2,22,17,2,10,41,51,17,2,4,1,13,4,1,6,18,24,22,1,2,1,8,12,1,3,21,24,1,0,0,0,1,0,0,0,1,1,5,1,0,0,0,1,0,1,1,2,142,2,14,-266,-28,New Orleans
2023,2,13,41,4,1,2,31,29,1,5,62,67,27,1,0,1,17,8,0,1,26,27,10,2,0,1,11,21,1,2,33,35,1,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,0,2,3,5,168,1,10,-265,-27,New Orleans
2024,2,13,60,1,8,7,79,50,26,9,136,145,26,0,3,5,35,22,16,3,62,65,29,1,3,1,38,24,8,4,63,67,0,0,0,0,0,0,0,0,0,0,5,0,2,1,6,4,2,2,11,13,317,1,32,-264,-26,New Orleans
2012,3,13,24,1,0,5,27,9,1,1,41,42,12,1,0,4,14,4,1,1,22,23,9,0,0,1,12,4,0,0,17,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,161,1,12,-236,2,New Orleans
2013,3,13,23,1,3,9,33,7,0,4,49,53,9,0,1,5,25,2,0,1,32,33,13,1,2,4,5,5,0,3,14,17,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,2,2,167,1,11,-235,3,New Orleans
2014,3,13,30,3,1,2,34,10,1,4,46,50,12,2,1,0,24,5,1,3,29,32,17,1,0,2,10,5,0,1,17,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,1,4,-234,4,New Orleans
2015,3,13,35,4,3,8,24,12,1,7,44,51,12,2,1,2,12,3,1,3,17,20,21,1,1,6,9,8,0,2,23,25,0,0,0,0,1,1,0,0,2,2,2,1,1,0,2,0,0,2,2,4,160,3,8,-233,5,New Orleans
2016,3,13,43,3,2,6,34,17,0,5,57,62,24,2,2,3,20,5,0,4,28,32,15,1,0,3,13,11,0,1,27,28,0,0,0,0,0,1,0,0,1,1,4,0,0,0,1,0,0,0,1,1,173,2,8,-238,0,New Orleans
2017,3,13,36,0,3,7,44,16,0,3,67,70,17,0,2,6,28,8,0,2,42,44,17,0,1,1,14,8,0,1,23,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,2,186,3,5,-237,1,New Orleans
2018,3,13,41,1,2,1,26,17,3,3,44,47,17,0,1,0,17,9,1,1,26,27,19,1,0,1,7,8,2,1,16,17,1,0,0,0,1,0,0,0,1,1,4,0,1,0,1,0,0,1,1,2,175,4,12,-236,2,New Orleans
2019,3,13,47,5,2,3,34,18,0,7,55,62,24,3,1,2,21,7,0,4,30,34,21,2,1,1,10,10,0,3,21,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,4,182,5,8,-235,3,New Orleans
2020,3,13,42,1,2,8,32,17,2,3,57,60,22,0,2,1,21,6,1,2,28,30,15,1,0,7,10,11,1,1,28,29,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,1,174,3,7,-233,5,New Orleans
2021,3,13,47,7,3,6,32,19,0,10,57,67,29,1,2,4,10,11,0,3,25,28,14,5,1,2,21,7,0,6,30,36,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,2,3,170,0,11,-239,-1,New Orleans
2022,3,13,41,3,3,4,18,28,1,6,50,56,21,1,2,2,9,11,1,3,22,25,17,2,0,1,9,16,0,2,26,28,0,0,0,1,0,0,0,0,1,1,3,0,1,0,0,1,0,1,1,2,140,1,8,-238,0,New Orleans
2023,3,13,29,0,7,7,18,37,1,7,62,69,16,0,3,3,11,11,0,3,25,28,11,0,3,4,6,24,1,3,34,37,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,2,0,1,2,3,149,2,9,-237,1,New Orleans
2024,3,13,36,0,5,2,28,4,1,5,34,39,25,0,3,1,17,3,1,3,21,24,6,0,2,1,8,1,0,2,10,12,1,0,0,0,1,0,0,0,1,1,4,0,0,0,2,0,0,0,2,2,129,3,9,-235,3,New Orleans
2012,4,13,27,2,3,14,32,13,3,5,59,64,17,2,1,9,19,4,1,3,32,35,10,0,1,4,10,9,0,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,4,5,209,2,12,-205,33,New Orleans
2013,4,13,33,6,3,7,46,11,1,9,64,73,14,3,2,5,18,5,0,5,28,33,17,3,1,2,28,4,1,4,34,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,189,1,16,-204,34,New Orleans
2014,4,13,38,2,6,7,38,24,1,8,69,77,25,1,2,4,23,9,1,3,36,39,13,1,4,3,12,14,0,5,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,4,192,0,10,-203,35,New Orleans
2015,4,13,33,1,7,7,27,17,3,8,51,59,18,0,4,5,16,6,1,4,27,31,12,1,3,2,10,9,2,4,21,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,3,3,197,1,17,-202,36,New Orleans
2016,4,13,37,1,3,6,21,10,2,4,37,41,18,0,0,6,14,3,0,0,23,23,14,0,1,0,7,6,1,1,13,14,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,1,3,1,4,141,2,13,-207,31,New Orleans
2017,4,13,44,5,2,4,21,12,0,7,37,44,23,1,1,1,11,5,0,2,17,19,19,2,1,3,9,6,0,3,18,21,0,1,0,0,0,0,0,1,0,1,2,1,0,0,1,1,0,1,2,3,154,1,11,-206,32,New Orleans
2018,4,13,42,2,4,4,37,11,2,6,52,58,25,1,0,2,21,8,0,1,31,32,16,1,2,2,16,2,2,3,20,23,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,1,3,199,0,9,-205,33,New Orleans
2019,4,13,63,3,0,2,35,19,1,3,56,59,38,0,0,0,23,9,1,0,32,32,21,3,0,2,11,10,0,3,23,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,1,201,1,10,-204,34,New Orleans
2020,4,13,54,6,7,7,35,14,0,13,56,69,27,4,5,3,30,9,0,9,42,51,21,2,2,4,4,5,0,4,13,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,177,1,8,-202,36,New Orleans
2021,4,13,40,1,4,1,19,16,4,5,36,41,26,1,1,1,15,7,3,2,23,25,13,0,3,0,4,9,1,3,13,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,2,5,-208,30,New Orleans
2022,4,13,33,3,1,7,24,9,4,4,40,44,21,3,1,4,19,5,3,4,28,32,9,0,0,2,5,3,1,0,10,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,2,134,0,8,-207,31,New Orleans
2023,4,13,27,1,4,3,28,33,8,5,64,69,14,1,3,2,21,8,5,4,31,35,11,0,1,1,7,25,2,1,33,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,156,2,2,-206,32,New Orleans
2024,4,13,40,2,2,5,38,20,2,4,63,67,23,1,2,3,14,4,0,3,21,24,13,1,0,2,22,15,2,1,39,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,3,3,159,0,10,-204,34,New Orleans
2012,5,13,33,4,3,5,25,16,2,7,46,53,15,3,2,2,15,5,1,5,22,27,15,1,1,2,9,8,1,2,19,21,0,0,0,0,0,2,0,0,2,2,3,0,0,1,1,1,0,0,3,3,167,3,11,-175,63,New Orleans
2013,5,13,25,5,1,11,29,19,4,6,59,65,14,3,1,9,27,9,2,4,45,49,10,2,0,2,2,8,1,2,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,2,184,1,15,-174,64,New Orleans
2014,5,13,46,0,3,7,27,9,0,3,43,46,26,0,1,4,14,5,0,1,23,24,18,0,1,3,12,4,0,1,19,20,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,2,199,2,13,-173,65,New Orleans
2015,5,13,31,1,3,6,34,13,2,4,53,57,16,0,1,4,22,5,2,1,31,32,11,1,1,2,10,8,0,2,20,22,1,0,0,0,1,0,0,0,1,1,3,0,1,0,1,0,0,1,1,2,182,2,15,-172,66,New Orleans
2016,5,13,45,4,5,5,20,13,3,9,38,47,26,0,2,4,10,7,1,2,21,23,15,4,1,1,6,6,1,5,13,18,0,0,0,0,1,0,0,0,1,1,4,0,2,0,3,0,1,2,3,5,157,1,14,-177,61,New Orleans
2017,5,13,33,2,6,1,44,11,1,8,56,64,18,1,4,1,24,2,1,5,27,32,14,1,2,0,20,8,0,3,28,31,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,168,2,6,-176,62,New Orleans
2018,5,13,60,1,4,5,24,24,1,5,53,58,26,0,0,2,13,9,0,0,24,24,29,1,4,2,9,13,1,5,24,29,0,0,0,1,1,0,0,0,2,2,5,0,0,0,1,2,0,0,3,3,211,2,14,-175,63,New Orleans
2019,5,13,49,2,5,10,30,59,1,7,99,106,29,1,3,7,19,15,0,4,41,45,17,1,2,3,7,41,1,3,51,54,1,0,0,0,1,1,0,0,2,2,2,0,0,0,3,2,0,0,5,5,233,5,9,-174,64,New Orleans
2020,5,13,42,1,5,5,21,13,3,6,39,45,27,0,3,4,15,7,3,3,26,29,11,1,2,1,4,4,0,3,9,12,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,4,4,153,2,12,-172,66,New Orleans
2021,5,13,45,2,8,3,27,26,3,10,56,66,29,1,7,2,17,11,1,8,30,38,12,1,0,1,10,15,2,1,26,27,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,180,0,8,-178,60,New Orleans
2022,5,13,36,1,3,4,31,14,2,4,49,53,25,1,3,2,17,8,1,4,27,31,9,0,0,2,13,6,1,0,21,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,140,1,4,-177,61,New Orleans
2023,5,13,34,4,3,5,24,49,1,7,78,85,19,2,2,1,8,13,0,4,22,26,14,2,1,3,14,30,0,3,47,50,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,5,1,0,8,8,161,4,17,-176,62,New Orleans
2024,5,13,47,1,9,3,21,11,0,10,35,45,31,0,6,3,12,6,0,6,21,27,12,1,3,0,8,4,0,4,12,16,1,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,1,1,153,2,6,-174,64,New Orleans
2012,6,13,22,5,2,10,31,12,1,7,53,60,15,1,1,7,23,2,1,2,32,34,4,4,1,2,7,9,0,5,18,23,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,3,3,254,2,20,-144,94,New Orleans
2013,6,13,33,2,2,6,24,8,0,4,38,42,24,0,1,4,17,3,0,1,24,25,7,2,1,2,5,4,0,3,11,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,3,3,177,0,15,-143,95,New Orleans
2014,6,13,37,5,0,13,26,15,0,5,54,59,15,2,0,8,19,10,0,2,37,39,16,3,0,4,7,5,0,3,16,19,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,1,179,0,11,-142,96,New Orleans
2015,6,13,34,6,2,12,26,9,0,8,47,55,25,3,0,6,20,3,0,3,29,32,5,2,2,6,5,6,0,4,17,21,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,1,2,152,1,9,-141,97,New Orleans
2016,6,13,37,3,3,7,21,25,1,6,53,59,23,1,2,6,17,9,1,3,32,35,10,2,1,0,3,14,0,3,17,20,0,0,0,0,0,1,0,0,1,1,4,0,0,1,1,1,0,0,3,3,157,1,14,-146,92,New Orleans
2017,6,13,49,2,2,11,23,17,2,4,51,55,26,1,0,10,19,7,1,1,36,37,17,1,2,1,2,7,1,3,10,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,0,0,5,5,180,0,15,-145,93,New Orleans
2018,6,13,57,2,4,8,34,17,2,6,59,65,29,1,2,3,27,7,1,3,37,40,17,1,2,4,6,9,1,3,19,22,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,1,0,0,3,3,206,0,19,-144,94,New Orleans
2019,6,13,44,2,2,6,32,19,0,4,57,61,25,1,2,4,24,7,0,3,35,38,12,1,0,1,8,11,0,1,20,21,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,2,2,179,1,15,-143,95,New Orleans
2020,6,13,55,3,5,12,25,32,4,8,69,77,36,0,3,3,16,15,4,3,34,37,16,3,2,8,8,17,0,5,33,38,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,2,190,0,8,-141,97,New Orleans
2021,6,13,55,4,8,3,22,21,1,12,46,58,38,1,2,2,13,5,1,3,20,23,13,2,5,1,8,13,0,7,22,29,0,0,1,0,0,1,0,1,1,2,4,1,0,0,1,2,0,1,3,4,161,2,11,-147,91,New Orleans
2022,6,13,38,3,7,6,28,29,3,10,63,73,26,2,4,3,21,20,3,6,44,50,8,1,2,3,6,8,0,3,17,20,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,1,0,1,1,2,163,1,9,-146,92,New Orleans
