year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2024,1,28,52,3,9,11,45,27,5,12,83,95,21,3,1,3,16,12,1,4,31,35,26,0,8,8,28,12,3,8,48,56,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,1,0,4,4,231,0,14,-280,-42,Austin
2012,2,28,85,0,4,27,74,3,1,4,104,108,38,0,1,14,37,2,1,1,53,54,41,0,2,12,33,1,0,2,46,48,2,0,0,0,0,0,0,0,0,0,4,0,1,1,4,0,0,1,5,6,326,3,20,-250,-12,Austin
2013,2,28,99,2,4,10,81,10,0,6,101,107,44,1,2,4,48,6,0,3,58,61,45,1,2,4,23,4,0,3,31,34,1,0,0,0,0,0,0,0,0,0,9,0,0,2,10,0,0,0,12,12,342,2,33,-248,-10,Austin
2014,2,28,102,3,7,10,76,5,2,10,91,101,49,1,4,5,41,4,1,5,50,55,48,2,3,4,26,1,0,5,31,36,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,0,1,0,10,10,342,1,24,-247,-9,Austin
2015,2,28,68,3,1,11,64,8,1,4,83,87,23,1,0,9,31,2,0,1,42,43,40,1,1,1,31,6,1,2,38,40,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,1,3,4,261,0,17,-246,-8,Austin
2016,2,28,84,2,8,6,62,6,1,10,74,84,33,0,1,4,31,1,0,1,36,37,40,2,6,1,25,4,1,8,30,38,1,0,0,1,0,0,0,0,1,1,10,0,1,0,6,1,0,1,7,8,282,4,27,-252,-14,Austin
2017,2,28,74,0,6,13,56,3,1,6,72,78,36,0,2,7,35,1,0,2,43,45,37,0,3,5,17,2,0,3,24,27,1,0,0,1,1,0,0,0,2,2,0,0,1,0,3,0,1,1,3,4,278,3,13,-250,-12,Austin
2018,2,28,77,3,5,9,75,8,2,8,92,100,37,1,1,3,36,3,2,2,42,44,31,1,3,4,33,4,0,4,41,45,0,1,0,0,0,1,0,1,1,2,9,0,1,2,6,0,0,1,8,9,285,4,28,-249,-11,Austin
2019,2,28,57,1,6,10,65,5,1,7,80,87,30,0,1,6,23,5,0,1,34,35,19,1,5,4,33,0,1,6,37,43,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,9,9,234,0,24,-248,-10,Austin
2020,2,28,79,2,3,8,87,7,2,5,102,107,39,0,1,6,41,4,1,1,51,52,35,2,2,2,37,3,1,4,42,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,9,9,291,0,22,-247,-9,Austin
2021,2,28,66,3,11,21,62,18,4,14,101,115,30,1,5,7,22,9,2,6,38,44,33,1,5,12,35,7,2,6,54,60,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5,2,0,2,9,11,285,0,15,-252,-14,Austin
2022,2,28,54,1,4,18,63,22,3,5,103,108,18,1,0,9,34,10,1,1,53,54,28,0,2,9,22,11,0,2,42,44,0,0,0,0,0,0,0,0,0,0,8,0,2,0,7,1,2,2,8,10,255,1,26,-251,-13,Austin
2023,2,28,51,6,2,6,60,13,3,8,79,87,25,0,0,1,26,4,0,0,31,31,21,6,2,4,24,8,1,8,36,44,0,0,0,0,0,0,0,0,0,0,5,0,0,1,10,1,2,0,12,12,217,0,22,-250,-12,Austin
2024,2,28,64,2,6,19,47,17,1,8,83,91,30,1,1,7,22,7,0,2,36,38,29,1,5,9,23,7,1,6,39,45,1,0,0,3,0,0,0,0,3,3,4,0,0,0,2,3,0,0,5,5,250,6,11,-249,-11,Austin
2012,3,28,82,3,1,23,81,10,1,4,114,118,36,1,0,17,53,7,1,1,77,78,35,2,0,4,23,3,0,2,30,32,0,0,0,0,0,0,0,0,0,0,11,0,1,2,5,0,0,1,7,8,323,0,29,-221,17,Austin
2013,3,28,96,1,2,13,101,3,0,3,117,120,43,0,0,7,62,1,0,0,70,70,42,0,1,4,28,2,0,1,34,35,1,0,0,0,0,0,0,0,0,0,10,1,1,2,11,0,0,2,13,15,333,1,33,-220,18,Austin
2014,3,28,107,2,7,17,81,7,1,9,105,114,49,0,6,10,51,7,0,6,68,74,47,2,1,5,26,0,0,3,31,34,1,0,0,0,0,0,0,0,0,0,10,0,0,2,4,0,1,0,6,6,348,2,21,-219,19,Austin
2015,3,28,100,3,10,8,102,8,3,13,118,131,37,0,3,3,51,4,0,3,58,61,55,3,6,4,38,2,2,9,44,53,1,0,0,0,0,0,0,0,0,0,7,0,1,1,13,2,1,1,16,17,339,1,35,-218,20,Austin
2016,3,28,81,1,5,9,70,5,1,6,84,90,42,0,2,6,44,2,1,2,52,54,28,1,3,2,18,2,0,4,22,26,0,0,0,0,1,0,0,0,1,1,11,0,0,1,7,1,0,0,9,9,268,1,25,-223,15,Austin
2017,3,28,77,6,3,13,83,3,0,9,99,108,42,2,1,11,54,1,0,3,66,69,26,4,2,2,22,2,0,6,26,32,1,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,7,7,281,1,24,-222,16,Austin
2018,3,28,63,4,5,7,65,2,3,9,74,83,41,0,4,6,49,0,2,4,55,59,17,3,1,1,12,2,1,4,15,19,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,1,4,5,237,1,15,-221,17,Austin
2019,3,28,71,2,4,14,72,11,1,6,97,103,41,0,1,10,41,7,1,1,58,59,20,1,3,3,19,3,0,4,25,29,0,0,0,1,1,0,0,0,2,2,10,1,0,0,11,1,0,1,12,13,279,4,27,-220,18,Austin
2020,3,28,64,0,10,11,53,11,3,10,75,85,32,0,3,3,26,8,1,3,37,40,27,0,6,6,23,3,2,6,32,38,0,0,0,0,0,0,0,0,0,0,5,0,1,2,4,0,0,1,6,7,232,0,16,-218,20,Austin
2021,3,28,62,3,11,11,55,11,2,14,77,91,36,0,2,4,24,9,0,2,37,39,23,3,9,6,27,2,2,12,35,47,1,0,0,1,0,0,0,0,1,1,2,0,0,0,4,0,0,0,4,4,303,2,16,-224,14,Austin
2022,3,28,65,0,5,9,45,25,6,5,79,84,32,0,3,5,29,14,5,3,48,51,28,0,1,4,13,10,1,1,27,28,0,0,0,0,0,1,0,0,1,1,5,0,1,0,3,0,0,1,3,4,242,2,14,-223,15,Austin
2023,3,28,46,2,5,15,34,10,6,7,59,66,25,0,2,3,21,6,3,2,30,32,17,2,3,12,12,3,3,5,27,32,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,193,1,10,-222,16,Austin
2024,3,28,53,2,5,11,43,14,4,7,68,75,26,1,2,5,23,9,4,3,37,40,24,1,3,6,14,2,0,4,22,26,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,9,9,234,1,15,-220,18,Austin
2012,4,28,93,4,8,17,114,9,3,12,140,152,43,0,2,8,68,5,1,2,81,83,43,3,6,7,40,4,1,9,51,60,1,1,0,1,0,0,0,1,1,2,6,0,0,1,6,0,1,0,7,7,385,4,26,-190,48,Austin
2013,4,28,113,3,0,13,95,8,3,3,116,119,47,0,0,9,50,4,0,0,63,63,56,3,0,4,34,3,2,3,41,44,1,0,0,0,0,0,0,0,0,0,9,0,0,0,11,1,1,0,12,12,343,1,30,-189,49,Austin
2014,4,28,75,1,2,12,82,9,0,3,103,106,47,1,2,7,48,5,0,3,60,63,22,0,0,5,30,4,0,0,39,39,1,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,4,294,1,22,-188,50,Austin
2015,4,28,87,1,5,17,81,7,7,6,105,111,54,0,2,9,54,4,4,2,67,69,25,1,3,7,20,1,2,4,28,32,1,0,0,0,0,1,0,0,1,1,7,0,0,1,7,1,1,0,9,9,295,3,18,-187,51,Austin
2016,4,28,97,0,5,19,63,3,1,5,85,90,52,0,3,16,43,2,0,3,61,64,30,0,1,3,15,1,1,1,19,20,2,0,0,0,1,0,0,0,1,1,13,0,1,0,4,0,0,1,4,5,306,3,23,-192,46,Austin
2017,4,28,85,4,2,9,74,3,7,6,86,92,42,3,1,8,50,2,3,4,60,64,33,1,1,1,21,1,4,2,23,25,1,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,3,301,2,27,-191,47,Austin
2018,4,28,73,4,5,2,67,10,3,9,79,88,37,1,2,1,41,6,1,3,48,51,24,2,2,1,17,2,2,4,20,24,1,0,1,0,1,0,0,1,1,2,11,1,0,0,8,2,0,1,10,11,253,3,27,-190,48,Austin
2019,4,28,75,1,14,11,80,4,1,15,95,110,33,1,7,7,50,3,0,8,60,68,39,0,6,4,28,1,1,6,33,39,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,2,3,264,1,11,-189,49,Austin
2020,4,28,94,3,6,10,70,12,2,9,92,101,54,2,4,5,48,6,0,6,59,65,29,1,2,4,20,6,2,3,30,33,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,0,0,3,3,293,2,14,-187,51,Austin
2021,4,28,60,1,10,14,57,10,2,11,81,92,36,0,7,12,31,8,1,7,51,58,18,1,2,1,24,1,1,3,26,29,0,0,0,1,0,0,0,0,1,1,6,0,1,0,2,1,0,1,3,4,254,2,14,-193,45,Austin
2022,4,28,57,2,3,11,55,8,6,5,74,79,27,1,2,6,37,4,2,3,47,50,23,1,1,5,13,3,4,2,21,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,1,0,0,6,6,223,0,16,-192,46,Austin
2023,4,28,47,4,6,14,54,12,2,10,80,90,19,3,4,4,29,6,2,7,39,46,25,1,2,9,20,6,0,3,35,38,0,0,0,0,1,0,0,0,1,1,3,0,0,1,4,0,0,0,5,5,247,1,20,-191,47,Austin
2024,4,28,52,1,9,15,39,8,2,10,62,72,20,0,4,4,20,6,0,4,30,34,23,1,5,9,14,2,2,6,25,31,1,0,0,2,0,0,0,0,2,2,8,0,0,0,5,0,0,0,5,5,209,3,17,-189,49,Austin
2012,5,28,102,1,5,20,98,0,2,6,118,124,60,0,2,16,59,0,0,2,75,77,26,0,1,4,28,0,2,1,32,33,1,0,1,0,0,0,0,1,0,1,15,1,1,0,11,0,0,2,11,13,383,2,36,-160,78,Austin
2013,5,28,93,2,5,23,104,8,1,7,135,142,56,0,3,17,69,5,0,3,91,94,28,2,2,3,24,3,1,4,30,34,0,0,0,0,0,0,0,0,0,0,9,0,0,3,11,0,0,0,14,14,361,0,32,-159,79,Austin
2014,5,28,74,1,6,15,82,8,4,7,105,112,42,0,4,11,52,4,3,4,67,71,24,1,2,1,16,3,0,3,20,23,0,0,0,1,1,0,0,0,2,2,8,0,0,2,13,1,1,0,16,16,298,2,41,-158,80,Austin
2015,5,28,84,1,6,17,72,10,1,7,99,106,41,1,1,13,47,7,0,2,67,69,34,0,3,3,17,2,1,3,22,25,1,0,0,0,0,0,0,0,0,0,8,0,2,1,8,1,0,2,10,12,311,2,26,-157,81,Austin
2016,5,28,74,8,9,18,79,5,2,17,102,119,27,3,2,10,51,3,0,5,64,69,41,5,5,7,21,2,2,10,30,40,0,0,1,0,0,0,0,1,0,1,6,0,1,1,7,0,0,1,8,9,291,1,22,-162,76,Austin
2017,5,28,75,4,10,10,58,8,1,14,76,90,46,1,1,5,35,2,1,2,42,44,23,2,7,4,17,4,0,9,25,34,0,0,0,1,0,1,0,0,2,2,6,1,2,0,6,1,0,3,7,10,264,3,24,-161,77,Austin
2018,5,28,98,2,1,9,50,10,2,3,69,72,50,2,0,4,32,6,1,2,42,44,33,0,1,5,12,4,1,1,21,22,1,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,6,6,276,1,37,-160,78,Austin
2019,5,28,76,5,9,10,76,12,3,14,98,112,40,0,5,6,47,7,1,5,60,65,33,5,4,3,20,2,1,9,25,34,0,0,0,0,0,0,0,0,0,0,3,0,0,1,9,3,1,0,13,13,288,1,24,-159,79,Austin
2020,5,28,66,4,10,15,60,7,0,14,82,96,42,3,4,10,40,5,0,7,55,62,17,1,6,3,11,2,0,7,16,23,0,0,0,0,1,0,0,0,1,1,7,0,0,2,8,0,0,0,10,10,280,1,27,-157,81,Austin
2021,5,28,67,0,3,17,60,12,3,3,89,92,40,0,0,12,36,6,2,0,54,54,23,0,3,5,16,2,1,3,23,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,8,4,0,0,12,12,249,2,18,-163,75,Austin
2022,5,28,45,3,11,13,62,14,6,14,89,103,30,2,5,5,39,9,0,7,53,60,11,1,5,7,17,4,3,6,28,34,0,0,0,1,0,0,0,0,1,1,4,0,1,0,6,1,3,1,7,8,240,1,26,-162,76,Austin
2023,5,28,46,1,6,10,50,19,4,7,79,86,24,0,2,5,22,16,2,2,43,45,17,1,4,5,22,3,2,5,30,35,0,0,0,0,1,0,0,0,1,1,5,0,0,0,5,0,0,0,5,5,218,2,17,-161,77,Austin
2024,5,28,66,1,4,13,44,23,6,5,80,85,38,1,2,10,31,15,4,3,56,59,23,0,2,3,9,4,2,2,16,18,0,0,0,0,2,0,0,0,2,2,5,0,0,0,2,4,0,0,6,6,233,2,17,-159,79,Austin
2012,6,28,109,2,0,15,89,1,2,2,105,107,63,1,0,12,53,1,2,1,66,67,31,1,0,3,23,0,0,1,26,27,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,0,0,13,13,372,0,42,-129,109,Austin
2013,6,28,81,1,6,16,110,2,3,7,128,135,49,0,2,14,68,1,2,2,83,85,20,0,2,2,28,1,0,2,31,33,1,0,0,0,1,0,0,0,1,1,11,1,2,0,13,0,1,3,13,16,360,2,46,-128,110,Austin
2014,6,28,77,3,5,16,72,3,0,8,91,99,46,2,3,11,46,2,0,5,59,64,26,1,2,4,17,0,0,3,21,24,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,1,0,0,11,11,307,1,26,-127,111,Austin
2015,6,28,75,4,12,8,63,2,1,16,73,89,37,1,5,5,38,1,0,6,44,50,32,3,7,3,16,1,1,10,20,30,2,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,9,9,296,3,24,-126,112,Austin
2016,6,28,77,3,1,9,70,4,3,4,83,87,38,2,1,2,48,1,1,3,51,54,29,1,0,6,16,2,2,1,24,25,0,0,0,0,0,0,0,0,0,0,10,0,0,1,6,1,0,0,8,8,266,0,26,-131,107,Austin
2017,6,28,101,1,7,14,75,7,2,8,96,104,57,0,1,7,53,5,1,1,65,66,34,1,2,3,13,0,0,3,16,19,1,0,0,1,0,0,0,0,1,1,9,0,4,3,9,2,1,4,14,18,335,3,38,-130,108,Austin
2018,6,28,72,2,5,9,69,6,1,7,84,91,42,0,3,5,49,2,1,3,56,59,21,1,1,3,14,3,0,2,20,22,1,0,0,0,0,0,0,0,0,0,8,1,1,1,6,1,0,2,8,10,269,1,25,-129,109,Austin
2019,6,28,69,3,2,16,96,3,3,5,115,120,40,2,0,13,69,1,1,2,83,85,25,1,1,3,20,1,1,2,24,26,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7,1,1,1,8,9,308,0,22,-128,110,Austin
2020,6,28,54,3,9,14,73,10,2,12,97,109,34,0,5,7,53,8,0,5,68,73,14,2,4,7,16,1,2,6,24,30,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,1,0,1,5,6,263,1,21,-126,112,Austin
2021,6,28,76,0,8,12,63,9,4,8,84,92,40,0,6,10,39,5,2,6,54,60,27,0,2,2,16,4,1,2,22,24,1,0,0,0,1,0,1,0,1,1,8,0,0,0,7,0,0,0,7,7,268,3,21,-132,106,Austin
2022,6,28,44,3,7,10,65,15,2,10,90,100,21,1,4,5,45,9,0,5,59,64,18,0,3,5,13,6,1,3,24,27,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,0,1,2,7,9,216,1,24,-131,107,Austin
2023,6,28,60,4,7,7,56,25,2,11,88,99,34,1,3,5,34,15,2,4,54,58,21,3,2,2,18,7,0,5,27,32,0,0,1,0,0,1,0,1,1,2,5,0,1,0,4,2,0,1,6,7,246,4,16,-130,108,Austin
2024,6,28,63,0,7,19,65,19,8,7,103,110,28,0,2,13,43,13,4,2,69,71,26,0,3,5,18,3,4,3,26,29,0,0,0,0,1,0,0,0,1,1,9,0,2,1,3,3,0,2,7,9,284,2,26,-128,110,Austin
2012,7,28,115,3,9,19,107,3,1,12,129,141,53,0,6,13,64,3,0,6,80,86,48,1,1,6,37,0,1,2,43,45,0,1,0,0,0,0,0,1,0,1,14,1,2,0,6,0,0,3,6,9,383,3,38,-99,139,Austin
2013,7,28,79,2,5,18,88,1,2,7,107,114,33,0,1,9,45,0,2,1,54,55,38,2,4,7,37,1,0,6,45,51,0,0,0,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,8,8,350,1,28,-98,140,Austin
2014,7,28,96,4,3,13,104,5,2,7,122,129,52,1,2,10,70,4,1,3,84,87,35,3,1,3,29,1,1,4,33,37,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,5,5,350,3,14,-97,141,Austin
2015,7,28,74,1,3,16,103,10,1,4,129,133,55,1,2,12,62,3,0,3,77,80,15,0,1,1,32,5,0,1,38,39,1,0,0,0,0,0,0,0,0,0,3,0,0,3,9,2,1,0,14,14,312,1,25,-96,142,Austin
2016,7,28,71,2,2,14,68,5,1,4,87,91,37,0,1,5,45,4,0,1,54,55,30,0,1,8,19,1,1,1,28,29,0,0,0,1,0,0,0,0,1,1,4,2,0,0,4,0,0,2,4,6,273,1,21,-101,137,Austin
2017,7,28,106,1,11,21,82,6,1,12,109,121,63,1,5,10,48,1,1,6,59,65,34,0,5,9,25,4,0,5,38,43,0,0,0,0,0,0,0,0,0,0,9,0,1,2,9,1,0,1,12,13,356,0,30,-100,138,Austin
2018,7,28,70,2,7,4,68,6,0,9,78,87,37,0,3,2,43,2,0,3,47,50,25,2,3,2,19,3,0,5,24,29,0,0,0,0,0,0,0,0,0,0,8,0,1,0,6,1,0,1,7,8,252,2,21,-99,139,Austin
2019,7,28,70,5,8,11,77,5,5,13,93,106,36,2,1,8,52,5,2,3,65,68,27,3,5,3,19,0,3,8,22,30,1,0,0,0,0,0,0,0,0,0,6,0,2,0,6,0,0,2,6,8,282,1,23,-98,140,Austin
2020,7,28,64,1,8,15,62,13,1,9,90,99,38,1,4,9,33,7,1,5,49,54,19,0,4,6,25,5,0,4,36,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,1,0,0,5,5,245,0,21,-96,142,Austin
2021,7,28,52,6,10,11,71,15,3,16,97,113,32,2,4,8,47,8,0,6,63,69,15,4,4,3,19,4,2,8,26,34,1,0,0,0,0,0,0,0,0,0,4,0,2,0,5,3,1,2,8,10,234,1,17,-102,136,Austin
2022,7,28,42,6,4,9,64,15,3,10,88,98,22,2,3,5,46,9,1,5,60,65,17,4,0,4,16,6,1,4,26,30,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,1,2,3,237,1,11,-101,137,Austin
2023,7,28,49,2,3,9,50,17,2,5,76,81,32,2,1,5,28,12,2,3,45,48,12,0,2,3,21,5,0,2,29,31,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,2,2,225,0,16,-100,138,Austin
2024,7,28,47,4,9,5,47,18,2,13,70,83,24,0,6,3,28,12,1,6,43,49,19,4,2,2,17,6,1,6,25,31,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,1,2,3,221,0,14,-98,140,Austin
2012,8,28,99,4,2,11,113,3,3,6,127,133,45,3,1,6,73,0,3,4,79,83,40,1,0,5,23,1,0,1,29,30,0,0,0,0,1,0,0,0,1,1,14,0,1,0,16,2,0,1,18,19,351,2,40,-68,170,Austin
2013,8,28,86,2,7,20,95,6,1,9,121,130,43,1,1,14,60,3,1,2,77,79,37,1,3,5,24,2,0,4,31,35,1,0,1,1,1,0,0,1,2,3,5,0,2,0,10,1,0,2,11,13,345,4,28,-67,171,Austin
2014,8,28,81,4,4,13,74,4,3,8,91,99,42,0,3,10,48,0,2,3,58,61,27,4,1,1,18,4,1,5,23,28,1,0,0,0,0,0,0,0,0,0,11,0,0,2,8,0,0,0,10,10,331,3,36,-66,172,Austin
2015,8,28,85,3,4,13,73,5,4,7,91,98,40,0,2,11,46,2,2,2,59,61,40,3,2,2,20,2,2,5,24,29,1,0,0,0,0,0,0,0,0,0,4,0,0,0,7,1,0,0,8,8,311,1,22,-65,173,Austin
2016,8,28,93,1,7,8,73,5,1,8,86,94,44,0,2,5,40,1,0,2,46,48,45,1,4,2,29,3,1,5,34,39,0,0,1,0,1,0,0,1,1,2,4,0,0,1,3,1,0,0,5,5,287,3,16,-70,168,Austin
2017,8,28,71,4,7,11,61,6,2,11,78,89,39,2,3,6,39,4,1,5,49,54,22,2,3,3,16,2,1,5,21,26,2,0,0,1,0,0,0,0,1,1,8,0,1,1,6,0,0,1,7,8,262,3,21,-69,169,Austin
2018,8,28,69,0,2,12,78,4,2,2,94,96,31,0,2,6,52,1,0,2,59,61,30,0,0,5,20,2,1,0,27,27,1,0,0,0,1,0,0,0,1,1,7,0,0,1,5,1,1,0,7,7,283,2,22,-68,170,Austin
2019,8,28,67,2,1,15,90,11,0,3,116,119,34,1,0,7,57,8,0,1,72,73,23,0,1,7,25,1,0,1,33,34,1,0,0,1,1,0,0,0,2,2,9,1,0,0,7,2,0,1,9,10,286,3,20,-67,171,Austin
2020,8,28,58,0,9,25,75,8,4,9,108,117,33,0,2,6,55,3,1,2,64,66,20,0,7,17,14,4,3,7,35,42,1,0,0,1,0,0,0,0,1,1,4,0,0,1,6,1,0,0,8,8,291,3,21,-65,173,Austin
2021,8,28,50,2,10,12,46,14,7,12,72,84,21,0,9,2,26,10,2,9,38,47,25,2,1,3,18,3,5,3,24,27,1,0,0,4,1,0,0,0,5,5,3,0,0,3,1,1,0,0,5,5,242,6,17,-71,167,Austin
2022,8,28,63,1,9,10,41,17,2,10,68,78,24,0,4,5,15,10,0,4,30,34,33,1,5,4,23,4,1,6,31,37,1,0,0,1,0,0,0,0,1,1,5,0,0,0,3,3,1,0,6,6,240,3,19,-70,168,Austin
2023,8,28,60,2,8,13,46,17,2,10,76,86,31,1,5,3,27,9,1,6,39,45,22,1,3,9,13,5,1,4,27,31,0,0,0,0,1,0,0,0,1,1,7,0,0,1,5,3,0,0,9,9,221,4,21,-69,169,Austin
2024,8,28,45,3,6,15,41,13,2,9,69,78,24,3,3,8,25,8,1,6,41,47,16,0,3,6,13,5,1,3,24,27,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,4,4,210,1,14,-67,171,Austin
2012,9,28,78,3,10,25,109,4,1,13,138,151,40,0,4,14,64,4,1,4,82,86,33,3,5,9,37,0,0,8,46,54,1,0,1,1,0,0,0,1,1,2,4,0,0,1,8,0,0,0,9,9,361,4,16,-37,201,Austin
2013,9,28,92,2,8,14,92,5,2,10,111,121,34,2,3,5,49,2,1,5,56,61,49,0,4,8,36,2,1,4,46,50,2,0,0,0,0,0,0,0,0,0,7,0,1,1,7,1,0,1,9,10,335,2,25,-36,202,Austin
2014,9,28,98,7,2,16,66,6,0,9,88,97,43,2,1,10,42,3,0,3,55,58,50,5,0,5,19,2,0,5,26,31,1,0,0,1,0,0,0,0,1,1,4,0,1,0,5,1,0,1,6,7,321,2,20,-35,203,Austin
2015,9,28,71,2,7,18,81,5,3,9,104,113,38,0,3,8,55,5,2,3,68,71,29,1,3,6,17,0,1,4,23,27,0,0,0,1,2,0,0,0,3,3,4,1,1,3,7,0,0,2,10,12,273,5,24,-34,204,Austin
2016,9,28,72,3,7,11,83,5,0,10,99,109,30,1,4,4,45,4,0,5,53,58,33,2,3,5,31,1,0,5,37,42,1,0,0,0,1,0,0,0,1,1,8,0,0,2,6,0,0,0,8,8,287,3,21,-39,199,Austin
2017,9,28,82,2,3,13,51,3,4,5,67,72,34,1,0,9,36,0,1,1,45,46,41,1,1,3,13,2,2,2,18,20,0,0,1,1,1,1,0,1,3,4,7,0,1,0,1,0,1,1,1,2,270,5,15,-38,200,Austin
2018,9,28,101,1,4,17,75,7,0,5,99,104,40,0,2,7,41,3,0,2,51,53,50,1,2,8,23,3,0,3,34,37,1,0,0,1,1,0,0,0,2,2,10,0,0,1,10,1,0,0,12,12,308,4,28,-37,201,Austin
2019,9,28,83,3,7,14,70,8,1,10,92,102,33,0,2,9,43,6,1,2,58,60,45,2,4,5,21,2,0,6,28,34,1,1,0,0,1,0,0,1,1,2,4,0,1,0,5,0,0,1,5,6,288,3,15,-36,202,Austin
2020,9,28,50,2,7,10,79,15,1,9,104,113,22,0,1,8,37,6,0,1,51,52,24,2,4,1,38,5,1,6,44,50,1,0,0,0,2,0,0,0,2,2,3,0,2,1,2,4,0,2,7,9,258,3,19,-34,204,Austin
2021,9,28,75,5,9,9,68,17,4,14,94,108,38,0,4,4,40,9,1,4,53,57,33,5,5,4,19,7,3,10,30,40,0,0,0,0,2,0,0,0,2,2,4,0,0,1,7,1,0,0,9,9,264,3,19,-40,198,Austin
2022,9,28,45,7,8,13,72,12,4,15,97,112,21,5,6,6,37,7,1,11,50,61,21,2,2,5,32,5,2,4,42,46,0,0,0,1,1,0,0,0,2,2,3,0,0,1,2,0,1,0,3,3,249,4,15,-39,199,Austin
2023,9,28,43,2,5,12,51,14,0,7,77,84,16,1,2,4,21,7,0,3,32,35,24,1,3,8,25,7,0,4,40,44,2,0,0,0,1,0,0,0,1,1,1,0,0,0,4,0,0,0,4,4,197,4,8,-38,200,Austin
2024,9,28,73,6,5,13,58,12,3,11,83,94,32,2,2,5,31,7,2,4,43,47,35,4,2,7,23,3,1,6,33,39,1,0,0,0,0,1,0,0,1,1,5,0,1,1,4,1,0,1,6,7,253,2,15,-36,202,Austin
2012,10,28,79,3,9,16,87,7,0,12,110,122,24,1,1,4,26,2,0,2,32,34,47,2,6,12,49,5,0,8,66,74,1,0,0,0,0,0,0,0,0,0,7,0,2,0,12,0,0,2,12,14,322,1,26,-7,231,Austin
2013,10,28,112,3,10,12,81,5,3,13,98,111,56,1,5,5,44,3,2,6,52,58,48,2,3,5,23,2,0,5,30,35,1,0,0,0,1,0,1,0,1,1,7,0,2,2,13,0,0,2,15,17,338,3,32,-6,232,Austin
2014,10,28,92,2,7,14,89,2,1,9,105,114,42,1,6,8,49,1,0,7,58,65,46,1,1,2,31,1,1,2,34,36,0,0,0,1,0,0,0,0,1,1,4,0,0,3,9,0,0,0,12,12,322,2,22,-5,233,Austin
2015,10,28,74,2,5,12,69,7,0,7,88,95,33,1,1,7,44,1,0,2,52,54,34,1,3,5,21,5,0,4,31,35,1,0,0,0,0,0,0,0,0,0,6,0,1,0,4,1,0,1,5,6,276,1,18,-4,234,Austin
2016,10,28,84,2,5,23,81,5,2,7,109,116,33,1,1,15,44,1,2,2,60,62,45,1,3,8,27,4,0,4,39,43,3,0,0,0,0,0,0,0,0,0,3,0,1,0,10,0,0,1,10,11,312,3,22,-9,229,Austin
