year,month,day,crime_disorder,crime_robbery,crime_aggravated_assault,crime_burglary,crime_theft,crime_mv_theft,crime_gun,crime_violent,crime_property,crime_index,crime_disorder_day,crime_robbery_day,crime_aggravated_assault_day,crime_burglary_day,crime_theft_day,crime_mv_theft_day,crime_gun_day,crime_violent_day,crime_property_day,crime_index_day,crime_disorder_night,crime_robbery_night,crime_aggravated_assault_night,crime_burglary_night,crime_theft_night,crime_mv_theft_night,crime_gun_night,crime_violent_night,crime_property_night,crime_index_night,crime_disorder_is_sunrise,crime_robbery_is_sunrise,crime_aggravated_assault_is_sunrise,crime_burglary_is_sunrise,crime_theft_is_sunrise,crime_mv_theft_is_sunrise,crime_gun_is_sunrise,crime_violent_is_sunrise,crime_property_is_sunrise,crime_index_is_sunrise,crime_disorder_is_sunset,crime_robbery_is_sunset,crime_aggravated_assault_is_sunset,crime_burglary_is_sunset,crime_theft_is_sunset,crime_mv_theft_is_sunset,crime_gun_is_sunset,crime_violent_is_sunset,crime_property_is_sunset,crime_index_is_sunset,total_calls,calls_sunrise,calls_sunset,days_until_fall_dst,days_until_spring_dst,city
2017,10,23,27,6,5,13,130,15,4,11,158,169,13,2,2,2,68,8,3,4,78,82,13,4,3,9,43,4,1,7,56,63,0,0,0,0,2,0,0,0,2,2,1,0,0,2,17,3,0,0,22,22,332,3,31,-13,225,San Francisco
2018,10,23,14,14,5,14,47,93,0,19,154,173,7,8,3,6,33,57,0,11,96,107,6,3,2,6,11,21,0,5,38,43,1,0,0,0,1,1,0,0,2,2,0,3,0,2,2,14,0,3,18,21,286,4,28,-12,226,San Francisco
2019,10,23,30,10,5,11,55,102,1,15,168,183,14,6,0,8,43,56,0,6,107,113,13,3,5,3,9,32,1,8,44,52,2,0,0,0,0,4,0,0,4,4,1,1,0,0,3,10,0,1,13,14,322,6,20,-11,227,San Francisco
2020,10,23,22,7,3,18,45,65,2,10,128,138,7,3,1,7,26,33,1,4,66,70,13,2,0,9,17,25,1,2,51,53,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,7,0,4,11,15,242,2,20,-9,229,San Francisco
2021,10,23,26,6,5,20,33,82,3,11,135,146,16,4,2,6,15,43,0,6,64,70,8,2,3,11,16,35,2,5,62,67,1,0,0,0,0,1,1,0,1,1,1,0,0,3,2,3,0,0,8,8,245,3,18,-15,223,San Francisco
2022,10,23,24,6,10,22,47,84,3,16,153,169,6,2,3,7,27,43,2,5,77,82,16,4,6,11,17,35,1,10,63,73,0,0,0,1,0,1,0,0,2,2,2,0,1,3,3,5,0,1,11,12,284,4,21,-14,224,San Francisco
2023,10,23,14,5,7,20,42,67,3,12,129,141,6,3,3,8,29,36,2,6,73,79,5,2,4,12,10,18,1,6,40,46,2,0,0,0,0,2,0,0,2,2,1,0,0,0,3,11,0,0,14,14,263,7,17,-13,225,San Francisco
2024,10,23,8,5,6,11,42,45,3,11,98,109,4,2,2,2,28,25,2,4,55,59,4,1,4,8,8,19,1,5,35,40,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,1,0,2,8,10,222,1,14,-11,227,San Francisco
2012,11,23,24,10,4,21,101,18,2,14,140,154,8,1,0,11,37,4,1,1,52,53,12,7,2,10,55,13,1,9,78,87,0,0,0,0,1,0,0,0,1,1,4,2,2,0,8,1,0,4,9,13,297,1,29,19,257,San Francisco
2013,11,23,18,9,3,10,101,15,2,12,126,138,9,1,1,6,38,6,1,2,50,52,6,8,1,3,49,7,1,9,59,68,0,0,0,0,2,0,0,0,2,2,3,0,1,1,12,2,0,1,15,16,345,4,31,20,258,San Francisco
2014,11,23,22,9,5,7,125,15,1,14,147,161,7,2,0,2,50,5,0,2,57,59,12,6,3,4,59,8,0,9,71,80,0,0,0,0,0,0,1,0,0,0,3,1,2,1,16,2,0,3,19,22,336,4,35,21,259,San Francisco
2015,11,23,31,8,2,8,75,17,1,10,100,110,14,4,0,2,39,9,0,4,50,54,13,3,1,4,28,7,1,4,39,43,1,0,0,0,0,0,0,0,0,0,3,1,1,2,8,1,0,2,11,13,277,5,26,22,260,San Francisco
2016,11,23,38,6,2,17,110,24,2,8,151,159,11,3,1,6,41,9,2,4,56,60,22,2,1,7,53,10,0,3,70,73,1,0,0,0,0,0,0,0,0,0,4,1,0,4,16,5,0,1,25,26,332,4,40,17,255,San Francisco
2017,11,23,17,6,1,13,69,7,3,7,89,96,8,2,0,2,24,5,1,2,31,33,8,4,1,10,36,1,2,5,47,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,1,0,0,11,11,214,1,19,18,256,San Francisco
2018,11,23,15,11,1,15,58,78,2,12,151,163,6,2,1,2,31,29,0,3,62,65,8,7,0,11,19,40,2,7,70,77,0,0,0,0,0,0,0,0,0,0,1,2,0,2,8,9,0,2,19,21,274,1,32,19,257,San Francisco
2019,11,23,19,12,6,13,36,86,0,18,135,153,9,6,2,3,16,31,0,8,50,58,6,5,3,10,15,46,0,8,71,79,0,0,0,0,0,0,0,0,0,0,4,1,1,0,5,9,0,2,14,16,264,1,28,20,258,San Francisco
2020,11,23,7,6,7,21,31,83,1,13,135,148,3,1,4,4,18,50,1,5,72,77,3,4,3,16,11,26,0,7,53,60,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,7,0,1,10,11,217,0,13,22,260,San Francisco
2021,11,23,21,2,3,26,47,105,1,5,178,183,6,0,2,10,25,27,1,2,62,64,11,2,1,14,15,45,0,3,74,77,0,0,0,0,0,1,0,0,1,1,4,0,0,2,7,32,0,0,41,41,324,1,55,16,254,San Francisco
2022,11,23,21,2,8,15,59,114,4,10,188,198,7,1,4,4,42,50,1,5,96,101,10,1,3,9,13,51,3,4,73,77,0,0,0,0,0,1,0,0,1,1,4,0,1,2,4,12,0,1,18,19,323,3,30,17,255,San Francisco
2023,11,23,9,7,6,10,15,44,0,13,69,82,3,5,1,4,9,18,0,6,31,37,6,2,4,6,6,20,0,6,32,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,6,7,164,0,9,18,256,San Francisco
2024,11,23,14,9,1,15,31,40,1,10,86,96,7,4,0,3,16,13,0,4,32,36,5,5,1,10,11,22,1,6,43,49,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,5,0,0,11,11,178,0,17,20,258,San Francisco
2012,12,23,15,9,2,18,76,9,1,11,103,114,5,1,1,5,37,1,0,2,43,45,10,7,1,12,25,6,1,8,43,51,0,0,0,1,1,0,0,0,2,2,0,1,0,0,13,2,0,1,15,16,227,2,28,49,287,San Francisco
2013,12,23,10,5,5,10,50,15,0,10,75,85,5,2,1,6,18,7,0,3,31,34,4,3,4,4,24,6,0,7,34,41,0,0,0,0,1,0,0,0,1,1,1,0,0,0,7,2,0,0,9,9,143,3,13,50,288,San Francisco
2014,12,23,19,15,5,22,116,16,0,20,154,174,8,3,2,12,53,7,0,5,72,77,10,11,3,7,49,6,0,14,62,76,0,0,0,1,1,1,0,0,3,3,1,1,0,2,13,2,0,1,17,18,336,3,34,51,289,San Francisco
2015,12,23,17,14,4,19,105,22,1,18,146,164,7,6,1,8,49,6,1,7,63,70,6,8,3,7,47,14,0,11,68,79,1,0,0,0,1,0,0,0,1,1,3,0,0,4,8,2,0,0,14,14,312,5,32,52,290,San Francisco
2016,12,23,41,7,4,18,119,11,3,11,148,159,10,2,0,4,49,6,1,2,59,61,25,5,4,10,56,3,2,9,69,78,0,0,0,0,1,1,0,0,2,2,6,0,0,4,13,1,0,0,18,18,349,2,36,47,285,San Francisco
2017,12,23,26,5,7,15,128,17,2,12,160,172,11,1,2,9,59,9,0,3,77,80,12,3,4,4,55,8,2,7,67,74,0,0,0,0,0,0,0,0,0,0,3,1,1,2,14,0,0,2,16,18,336,1,29,48,286,San Francisco
2018,12,23,29,10,5,9,52,136,4,15,197,212,9,4,1,4,28,51,2,5,83,88,17,4,4,3,18,64,2,8,85,93,0,0,0,0,0,2,0,0,2,2,3,2,0,2,6,19,0,2,27,29,329,3,42,49,287,San Francisco
2019,12,23,22,6,6,13,60,96,2,12,169,181,5,1,3,1,28,37,1,4,66,70,14,4,3,11,22,44,1,7,77,84,2,1,0,0,1,0,0,1,1,2,1,0,0,1,9,15,0,0,25,25,307,5,32,50,288,San Francisco
2020,12,23,14,10,3,36,39,68,1,13,143,156,4,6,1,13,29,32,1,7,74,81,10,3,2,18,5,29,0,5,52,57,0,0,0,1,0,1,0,0,2,2,0,1,0,4,5,6,0,1,15,16,237,2,22,52,290,San Francisco
2021,12,23,12,7,5,17,30,94,3,12,141,153,4,5,3,3,17,42,1,8,62,70,8,1,2,10,11,38,2,3,59,62,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,14,0,1,20,21,246,0,27,46,284,San Francisco
2022,12,23,29,4,5,23,44,104,1,9,171,180,12,0,2,15,25,53,0,2,93,95,17,2,3,6,19,38,1,5,63,68,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,13,0,2,15,17,296,2,26,47,285,San Francisco
2023,12,23,17,9,8,16,40,47,3,17,103,120,10,5,4,3,21,34,3,9,58,67,7,3,4,13,17,11,0,7,41,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,4,5,226,1,13,48,286,San Francisco
2024,12,23,10,5,4,21,45,44,2,9,110,119,1,1,3,10,19,17,1,4,46,50,9,3,1,11,16,22,1,4,49,53,0,0,0,0,1,0,0,0,1,1,0,1,0,0,9,5,0,1,14,15,204,3,22,50,288,San Francisco
2012,1,24,28,12,7,18,49,11,2,19,78,97,12,5,2,9,23,6,1,7,38,45,13,3,4,8,17,5,1,7,30,37,0,0,0,0,0,0,0,0,0,0,3,4,1,1,9,0,0,5,10,15,246,0,30,-285,-47,San Francisco
2013,1,24,36,13,2,14,90,15,2,15,119,134,20,6,0,6,46,5,1,6,57,63,13,6,2,7,34,8,1,8,49,57,0,0,0,0,0,1,0,0,1,1,3,1,0,1,10,1,0,1,12,13,332,3,26,-283,-45,San Francisco
2014,1,24,27,2,5,19,86,15,4,7,120,127,9,0,1,12,36,4,2,1,52,53,13,1,4,5,36,9,2,5,50,55,1,0,0,1,0,1,0,0,2,2,4,1,0,1,14,1,0,1,16,17,354,9,30,-282,-44,San Francisco
2015,1,24,27,6,9,12,121,26,6,15,159,174,9,1,2,6,37,12,1,3,55,58,16,5,6,6,67,10,4,11,83,94,0,0,0,0,0,0,0,0,0,0,2,0,1,0,17,4,1,1,21,22,357,0,39,-281,-43,San Francisco
2016,1,24,18,9,3,7,107,15,1,12,129,141,8,4,0,3,52,7,1,4,62,66,7,4,3,3,45,7,0,7,55,62,0,0,0,0,1,0,0,0,1,1,3,1,0,1,9,1,0,1,11,12,301,2,28,-287,-49,San Francisco
2017,1,24,28,5,4,12,113,13,1,9,138,147,14,2,0,7,51,8,0,2,66,68,13,3,4,3,51,4,1,7,58,65,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,1,0,0,14,14,317,2,28,-285,-47,San Francisco
2018,1,24,20,3,3,7,132,8,1,6,147,153,10,1,1,2,68,4,0,2,74,76,9,2,2,4,47,4,1,4,55,59,0,0,0,0,1,0,0,0,1,1,1,0,0,1,16,0,0,0,17,17,282,3,28,-284,-46,San Francisco
2019,1,24,20,5,8,10,36,56,3,13,102,115,9,2,3,6,20,18,1,5,44,49,9,2,5,4,11,32,1,7,47,54,0,0,0,0,1,1,1,0,2,2,2,1,0,0,4,5,0,1,9,10,251,4,26,-283,-45,San Francisco
2020,1,24,22,11,3,18,43,100,3,14,161,175,6,7,2,9,24,39,1,9,72,81,14,4,1,9,17,48,1,5,74,79,0,0,0,0,0,1,0,0,1,1,2,0,0,0,2,12,1,0,14,14,286,4,22,-282,-44,San Francisco
2021,1,24,25,6,4,29,15,56,2,10,100,110,9,0,3,7,13,36,1,3,56,59,13,4,1,20,2,18,1,5,40,45,0,0,0,1,0,0,0,0,1,1,3,2,0,1,0,2,0,2,3,5,183,1,13,-287,-49,San Francisco
2022,1,24,22,3,4,13,38,70,5,7,121,128,9,1,2,4,29,31,4,3,64,67,12,2,2,9,5,31,1,4,45,49,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,8,0,0,11,11,245,3,18,-286,-48,San Francisco
2023,1,24,18,8,8,13,43,84,3,16,140,156,8,3,5,3,23,35,2,8,61,69,7,5,3,9,11,36,1,8,56,64,1,0,0,0,0,1,0,0,1,1,2,0,0,1,9,12,0,0,22,22,256,2,30,-285,-47,San Francisco
2024,1,24,11,5,7,12,42,53,4,12,107,119,6,2,2,7,27,33,3,4,67,71,3,2,5,4,9,18,1,7,31,38,1,0,0,0,0,0,0,0,0,0,1,1,0,1,6,2,0,1,9,10,242,3,18,-284,-46,San Francisco
2012,2,24,20,5,7,21,73,28,1,12,122,134,10,1,1,11,30,11,0,2,52,54,8,3,6,6,34,11,1,9,51,60,0,0,0,1,0,0,0,0,1,1,2,1,0,3,9,6,0,1,18,19,316,4,31,-254,-16,San Francisco
2013,2,24,27,4,5,13,80,16,3,9,109,118,12,1,1,4,42,9,1,2,55,57,11,1,4,8,30,5,2,5,43,48,0,0,0,0,0,0,0,0,0,0,4,2,0,1,8,2,0,2,11,13,283,2,32,-252,-14,San Francisco
2014,2,24,23,3,3,9,75,13,1,6,97,103,9,0,1,6,41,5,1,1,52,53,13,2,1,3,25,7,0,3,35,38,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,1,0,2,10,12,267,1,22,-251,-13,San Francisco
2015,2,24,24,15,6,11,86,16,1,21,113,134,10,8,3,6,41,9,1,11,56,67,9,5,3,4,28,7,0,8,39,47,2,0,0,0,0,0,0,0,0,0,3,2,0,1,17,0,0,2,18,20,319,6,35,-250,-12,San Francisco
2016,2,24,24,4,5,16,98,14,2,9,128,137,8,1,0,5,51,4,0,1,60,61,10,2,4,9,23,7,2,6,39,45,0,0,0,0,0,0,0,0,0,0,6,1,1,2,24,3,0,2,29,31,324,0,52,-256,-18,San Francisco
2017,2,24,27,1,6,11,141,11,3,7,163,170,14,1,2,7,70,7,2,3,84,87,9,0,3,3,49,2,1,3,54,57,0,0,1,0,1,0,0,1,1,2,4,0,0,1,21,2,0,0,24,24,320,2,44,-254,-16,San Francisco
2018,2,24,23,16,5,14,115,13,1,21,142,163,13,6,4,8,47,3,0,10,58,68,8,10,1,5,49,9,1,11,63,74,0,0,0,0,0,0,0,0,0,0,2,0,0,1,19,1,0,0,21,21,290,0,31,-253,-15,San Francisco
2019,2,24,18,6,9,11,34,69,0,15,114,129,5,0,4,6,22,28,0,4,56,60,13,6,5,5,9,32,0,11,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,12,12,248,0,19,-252,-14,San Francisco
2020,2,24,18,5,6,16,42,67,3,11,125,136,9,3,1,6,25,30,2,4,61,65,8,1,4,8,12,26,1,5,46,51,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,11,0,2,18,20,265,0,28,-251,-13,San Francisco
2021,2,24,13,6,6,27,24,62,5,12,113,125,3,4,1,2,18,34,1,5,54,59,8,0,4,20,2,18,4,4,40,44,0,0,0,0,0,0,0,0,0,0,2,2,1,5,4,10,0,3,19,22,220,0,34,-256,-18,San Francisco
2022,2,24,13,6,8,17,29,79,2,14,125,139,6,3,3,4,19,38,1,6,61,67,5,1,5,11,6,31,1,6,48,54,0,1,0,0,0,0,0,1,0,1,2,1,0,2,4,10,0,1,16,17,237,2,31,-255,-17,San Francisco
2023,2,24,30,11,4,16,45,79,2,15,140,155,16,6,4,7,28,44,0,10,79,89,11,5,0,8,9,25,1,5,42,47,0,0,0,1,0,0,0,0,1,1,3,0,0,0,8,10,1,0,18,18,290,1,29,-254,-16,San Francisco
2024,2,24,21,6,10,14,40,65,1,16,119,135,6,5,6,6,24,33,0,11,63,74,13,0,4,7,13,28,1,4,48,52,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,4,0,1,8,9,253,2,18,-253,-15,San Francisco
2012,3,24,20,3,7,14,92,14,2,10,120,130,15,2,2,8,52,7,2,4,67,71,3,1,5,6,33,5,0,6,44,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,0,0,9,9,272,0,15,-225,13,San Francisco
2013,3,24,28,10,4,12,92,20,3,14,124,138,14,2,1,6,56,10,2,3,72,75,8,7,2,5,27,9,1,9,41,50,0,0,0,0,0,0,0,0,0,0,6,1,1,1,9,1,0,2,11,13,304,0,26,-224,14,San Francisco
2014,3,24,33,4,5,12,98,26,1,9,136,145,24,0,5,7,59,9,1,5,75,80,9,2,0,4,21,9,0,2,34,36,0,0,0,0,2,1,0,0,3,3,0,2,0,1,16,7,0,2,24,26,331,5,35,-223,15,San Francisco
2015,3,24,15,11,3,16,126,23,0,14,165,179,11,5,1,9,80,17,0,6,106,112,4,3,1,6,33,6,0,4,45,49,0,0,0,0,1,0,0,0,1,1,0,3,1,1,12,0,0,4,13,17,340,4,23,-222,16,San Francisco
2016,3,24,19,4,6,10,87,7,2,10,104,114,13,1,4,8,55,5,1,5,68,73,5,2,2,1,22,2,1,4,25,29,0,0,0,0,2,0,0,0,2,2,1,1,0,1,8,0,0,1,9,10,259,4,18,-227,11,San Francisco
2017,3,24,29,5,4,22,133,17,2,9,172,181,13,1,2,14,84,10,1,3,108,111,11,4,2,7,30,6,1,6,43,49,1,0,0,0,3,0,0,0,3,3,4,0,0,1,16,1,0,0,18,18,371,6,29,-226,12,San Francisco
2018,3,24,27,4,5,9,101,13,2,9,123,132,18,2,4,6,55,5,1,6,66,72,8,2,0,2,32,6,1,2,40,42,0,0,0,0,0,1,0,0,1,1,1,0,1,1,14,1,0,1,16,17,262,2,25,-225,13,San Francisco
2019,3,24,18,9,7,8,33,76,4,16,117,133,7,4,0,6,23,44,3,4,73,77,9,4,7,2,8,20,1,11,30,41,0,0,0,0,0,1,0,0,1,1,2,1,0,0,2,11,0,1,13,14,241,4,25,-224,14,San Francisco
2020,3,24,11,4,2,13,23,37,1,6,73,79,5,2,2,3,18,22,0,4,43,47,4,2,0,6,5,10,1,2,21,23,0,0,0,1,0,1,0,0,2,2,2,0,0,3,0,4,0,0,7,7,158,2,11,-222,16,San Francisco
2021,3,24,16,3,1,22,35,65,2,4,122,126,11,1,0,8,25,49,1,1,82,83,4,2,1,14,8,9,1,3,31,34,0,0,0,0,1,2,0,0,3,3,1,0,0,0,1,5,0,0,6,6,211,4,10,-228,10,San Francisco
2022,3,24,19,6,12,15,48,60,4,18,123,141,8,3,8,6,33,35,2,11,74,85,9,2,4,7,11,19,2,6,37,43,1,0,0,0,0,1,0,0,1,1,1,1,0,2,4,5,0,1,11,12,247,3,19,-227,11,San Francisco
2023,3,24,20,8,4,12,39,80,3,12,131,143,7,6,2,7,28,54,1,8,89,97,11,2,2,4,9,18,2,4,31,35,0,0,0,0,0,1,0,0,1,1,2,0,0,1,2,7,0,0,10,10,256,2,19,-226,12,San Francisco
2024,3,24,18,5,11,18,37,41,0,16,96,112,8,4,5,8,27,20,0,9,55,64,7,1,5,9,8,17,0,6,34,40,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,4,0,1,7,8,229,1,20,-224,14,San Francisco
2012,4,24,25,9,5,12,76,10,3,14,98,112,11,7,3,9,55,6,2,10,70,80,10,1,1,3,8,2,1,2,13,15,0,0,0,0,1,0,0,0,1,1,4,1,1,0,12,2,0,2,14,16,267,1,31,-194,44,San Francisco
2013,4,24,22,11,10,12,121,7,1,21,140,161,14,4,7,8,78,2,0,11,88,99,8,5,3,3,19,3,1,8,25,33,0,0,0,0,3,0,0,0,3,3,0,2,0,1,21,2,0,2,24,26,354,4,42,-193,45,San Francisco
2014,4,24,31,5,4,11,106,29,0,9,146,155,24,5,3,8,73,24,0,8,105,113,5,0,1,2,20,3,0,1,25,26,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,2,0,0,16,16,341,0,31,-192,46,San Francisco
2015,4,24,21,11,4,21,123,27,1,15,171,186,12,5,2,11,77,18,1,7,106,113,8,4,2,7,33,6,0,6,46,52,0,0,0,1,0,0,0,0,1,1,1,2,0,2,13,3,0,2,18,20,379,1,39,-191,47,San Francisco
2016,4,24,20,8,4,12,87,11,1,12,110,122,10,4,3,7,66,4,1,7,77,84,7,4,0,4,20,7,0,4,31,35,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,2,3,283,2,13,-196,42,San Francisco
2017,4,24,27,9,5,12,114,9,1,14,135,149,17,5,3,8,86,5,1,8,99,107,6,3,2,3,19,3,0,5,25,30,0,1,0,0,1,0,0,1,1,2,4,0,0,1,8,1,0,0,10,10,308,2,28,-195,43,San Francisco
2018,4,24,14,2,2,14,78,20,0,4,112,116,7,1,2,7,53,14,0,3,74,77,5,1,0,5,13,6,0,1,24,25,0,0,0,0,1,0,0,0,1,1,2,0,0,2,11,0,0,0,13,13,233,3,22,-194,44,San Francisco
2019,4,24,24,10,4,16,49,56,4,14,121,135,12,4,3,9,37,39,3,7,85,92,8,6,1,6,11,8,1,7,25,32,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,9,0,0,11,11,269,4,22,-193,45,San Francisco
2020,4,24,19,5,2,20,34,47,4,7,101,108,14,4,2,8,31,28,2,6,67,73,2,1,0,11,2,16,1,1,29,30,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1,0,5,5,208,1,11,-191,47,San Francisco
2021,4,24,26,6,2,21,21,65,5,8,107,115,15,3,2,13,18,47,1,5,78,83,6,2,0,7,3,13,1,2,23,25,0,0,0,1,0,1,0,0,2,2,5,1,0,0,0,4,3,1,4,5,225,3,18,-197,41,San Francisco
2022,4,24,20,2,6,22,40,68,4,8,130,138,11,1,2,7,24,41,1,3,72,75,8,1,4,14,14,22,3,5,50,55,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,4,0,0,7,7,234,2,16,-196,42,San Francisco
2023,4,24,13,4,4,7,46,79,2,8,132,140,9,1,4,3,30,48,1,5,81,86,4,3,0,3,11,25,1,3,39,42,0,0,0,0,0,1,0,0,1,1,0,0,0,1,5,5,0,0,11,11,269,2,16,-195,43,San Francisco
2024,4,24,15,5,9,12,21,46,8,14,79,93,8,2,6,4,16,34,5,8,54,62,6,3,2,8,3,7,2,5,18,23,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,5,1,0,7,7,250,1,16,-193,45,San Francisco
2012,5,24,27,10,0,15,73,19,2,10,107,117,21,6,0,8,51,11,2,6,70,76,3,1,0,6,8,3,0,1,17,18,0,0,0,0,0,0,0,0,0,0,3,3,0,1,14,5,0,3,20,23,278,0,43,-164,74,San Francisco
2013,5,24,30,10,3,22,103,22,2,13,147,160,23,5,2,15,83,13,1,7,111,118,5,4,0,5,12,6,1,4,23,27,0,0,0,0,1,0,0,0,1,1,2,1,1,2,7,3,0,2,12,14,359,2,37,-163,75,San Francisco
2014,5,24,28,11,5,12,77,19,3,16,108,124,16,7,2,6,50,10,0,9,66,75,5,1,2,4,18,5,3,3,27,30,1,1,0,0,0,0,0,1,0,1,6,2,1,2,9,4,0,3,15,18,287,3,44,-162,76,San Francisco
2015,5,24,29,10,4,19,106,24,2,14,149,163,16,5,4,9,66,12,2,9,87,96,12,3,0,9,25,6,0,3,40,43,0,0,0,0,1,0,0,0,1,1,1,2,0,1,14,6,0,2,21,23,324,1,35,-161,77,San Francisco
2016,5,24,31,9,2,15,116,14,0,11,145,156,19,4,1,6,76,6,0,5,88,93,8,3,1,5,18,5,0,4,28,32,1,1,0,1,1,0,0,1,2,3,3,1,0,3,21,3,0,1,27,28,336,5,45,-166,72,San Francisco
2017,5,24,26,10,3,13,129,7,2,13,149,162,13,7,3,9,97,3,1,10,109,119,10,2,0,2,13,2,1,2,17,19,0,0,0,0,0,0,0,0,0,0,3,1,0,2,19,2,0,1,23,24,312,0,32,-165,73,San Francisco
2018,5,24,14,5,9,18,48,85,0,14,151,165,10,3,7,15,36,58,0,10,109,119,4,2,1,0,6,17,0,3,23,26,0,0,1,1,1,0,0,1,2,3,0,0,0,2,5,10,0,0,17,17,285,4,31,-164,74,San Francisco
2019,5,24,38,11,6,19,42,88,2,17,149,166,23,5,5,9,33,59,2,10,101,111,11,4,1,8,6,14,0,5,28,33,0,0,0,0,0,0,0,0,0,0,4,2,0,2,3,15,0,2,20,22,314,1,35,-163,75,San Francisco
2020,5,24,14,3,3,20,30,40,2,6,90,96,9,3,1,11,22,22,1,4,55,59,2,0,2,6,4,8,1,2,18,20,0,0,0,1,1,0,0,0,2,2,3,0,0,2,3,10,0,0,15,15,187,3,25,-161,77,San Francisco
2021,5,24,21,3,12,21,30,108,5,15,159,174,11,2,7,10,23,88,1,9,121,130,8,1,3,8,4,6,2,4,18,22,0,0,1,0,1,0,0,1,1,2,2,0,1,3,2,14,2,1,19,20,276,2,31,-167,71,San Francisco
2022,5,24,18,2,8,19,24,76,1,10,119,129,8,2,5,10,20,56,1,7,86,93,8,0,3,7,4,11,0,3,22,25,0,0,0,0,0,1,0,0,1,1,2,0,0,2,0,8,0,0,10,10,229,2,18,-166,72,San Francisco
2023,5,24,19,12,7,28,43,75,4,19,146,165,9,10,5,12,31,58,0,15,101,116,6,1,1,16,6,10,3,2,32,34,0,0,0,0,1,0,0,0,1,1,4,1,1,0,5,7,1,2,12,14,287,1,27,-165,73,San Francisco
2024,5,24,19,5,6,11,39,55,1,11,105,116,14,3,4,6,33,37,1,7,76,83,2,1,2,4,5,14,0,3,23,26,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,4,0,1,5,6,218,1,14,-163,75,San Francisco
2012,6,24,30,29,11,9,140,16,6,40,165,205,9,9,7,8,109,11,3,16,128,144,15,12,4,1,21,3,3,16,25,41,0,0,0,0,0,0,0,0,0,0,6,8,0,0,10,2,0,8,12,20,400,0,39,-133,105,San Francisco
2013,6,24,24,10,3,16,81,10,2,13,107,120,15,7,3,12,67,7,2,10,86,96,7,2,0,2,9,2,0,2,13,15,0,0,0,0,0,0,0,0,0,0,2,1,0,2,5,1,0,1,8,9,276,0,20,-132,106,San Francisco
2014,6,24,21,4,4,10,93,14,0,8,117,125,12,1,3,7,65,7,0,4,79,83,8,2,1,2,9,4,0,3,15,18,0,0,0,0,0,0,0,0,0,0,1,1,0,1,19,3,0,1,23,24,283,2,40,-131,107,San Francisco
2015,6,24,26,11,4,12,130,29,2,15,171,186,20,8,2,8,102,18,1,10,128,138,4,3,1,2,10,5,0,4,17,21,0,0,0,0,0,0,0,0,0,0,2,0,1,2,18,6,1,1,26,27,373,1,45,-130,108,San Francisco
2016,6,24,29,10,4,12,118,15,2,14,145,159,19,7,2,9,87,10,1,9,106,115,7,3,0,2,17,2,1,3,21,24,0,0,0,0,0,0,0,0,0,0,3,0,2,1,14,3,0,2,18,20,357,1,46,-135,103,San Francisco
2017,6,24,29,8,8,9,188,21,1,16,218,234,15,6,5,5,128,13,1,11,146,157,8,2,2,2,39,6,0,4,47,51,0,0,0,0,0,0,0,0,0,0,6,0,1,2,21,2,0,1,25,26,403,0,50,-134,104,San Francisco
2018,6,24,20,20,6,12,65,133,2,26,210,236,15,8,5,7,41,107,1,13,155,168,3,7,0,5,17,13,1,7,35,42,0,0,0,0,0,0,0,0,0,0,2,5,1,0,7,13,0,6,20,26,355,0,38,-133,105,San Francisco
2019,6,24,16,11,2,16,44,84,1,13,144,157,10,6,2,11,41,63,1,8,115,123,4,4,0,2,1,9,0,4,12,16,0,0,0,0,1,0,0,0,1,1,2,1,0,3,1,12,0,1,16,17,283,2,30,-132,106,San Francisco
2020,6,24,14,3,8,24,32,66,1,11,122,133,11,3,4,10,25,51,0,7,86,93,2,0,3,11,6,7,1,3,24,27,0,0,0,1,0,0,0,0,1,1,1,0,1,2,1,8,0,1,11,12,237,1,19,-130,108,San Francisco
