city,year,month,day,temperature_sunrise,precipitation_sunrise,humidity_sunrise,visibility_sunrise,temperature_sunset,precipitation_sunset,humidity_sunset,visibility_sunset
Seattle,2019,2,2,8.3,2,90.55,16069.75,8.01,0.8,81.96,14410.83
Seattle,2019,2,3,5.3,0,77.06,16069.75,4.72,0.5,68.76,16069.75
Seattle,2019,2,4,-0.25,1,89.31,1639.67,-3.25,2,76.5,2346
Seattle,2019,2,5,-3.75,0,65.89,16069.75,0.02,0,59.84,16069.75
Seattle,2019,2,6,-2.48,0,70.5,16069.75,-0.8,0,59.96,16069.75
Seattle,2019,2,7,-1.8,0,71.15,16069.75,0.83,0,60.68,16069.75
Seattle,2019,2,8,0.58,0,68.15,16069.75,1.38,0,71.54,16069.75
Seattle,2019,2,9,-1.5,5,88.25,937.5,-0.57,0.3,83.19,10310.83
Seattle,2019,2,10,-2.65,0,68.87,16069.75,-2.08,0,72.59,16069.75
Seattle,2019,2,11,1.83,4,84.32,16077.5,1.34,0,81.4,4063.25
Seattle,2019,2,12,2.5,18,89.01,6328,1.9,8,91.88,8042.17
Seattle,2019,2,13,3.12,0.3,88.32,16069.75,3.19,0.3,82.97,14508.58
Seattle,2019,2,14,0,0,83.49,16069.75,5.7,0,57.66,16069.75
Seattle,2019,2,15,4.12,0.8,81.17,16069.75,6.68,0,71.49,16069.75
Seattle,2019,2,16,4.15,0,76.39,16069.75,4.25,0.5,90.64,2411.67
Seattle,2019,2,17,2.77,2,88.63,16077.5,4.05,0,84.43,16069.75
Seattle,2019,2,18,2.65,0,89.68,12448.75,4.09,1,84.84,14618.2
Seattle,2019,2,19,4.15,0.3,84.28,16069.75,4.4,3,85.79,16077.5
Seattle,2019,2,20,4.23,0,85.28,16077.5,5.03,0,74.12,16069.75
Seattle,2019,2,21,4.03,0,74.53,16069.75,5.7,0,57.23,16069.75
Seattle,2019,2,22,2.48,0,70.9,16069.75,5.3,0,59.88,16069.75
Seattle,2019,2,23,3.9,0,80.74,16077.5,5.85,0,71.31,16069.75
Seattle,2019,2,24,4.85,1,78.12,13594.58,4.15,0,72.33,16069.75
Seattle,2019,2,25,3.45,0,64.87,16069.75,5.28,0,46.76,16069.75
Seattle,2019,2,26,2.5,0,55.12,16069.75,4.58,0,35.58,16069.75
Seattle,2019,2,27,0.85,0,36.78,16069.75,5.28,0,36.82,16069.75
Seattle,2019,2,28,2.38,0,67.17,16069.75,6.38,0,46.57,16069.75
Seattle,2019,3,1,4.4,0,69.04,16069.75,7.2,0,52.08,16069.75
Seattle,2019,3,2,3.88,0,68.06,16069.75,7.65,0,48.75,16069.75
Seattle,2019,3,3,3.72,0,40.5,16069.75,5.4,0,28.25,16069.75
Seattle,2019,3,4,0.88,0,24.06,16069.75,5.03,0,21.14,16069.75
Seattle,2019,3,5,2.2,0,29.65,16069.75,7.08,0,29.7,16069.75
Seattle,2019,3,6,2.92,0,55.29,16069.75,4.03,0,65,13655.75
Seattle,2019,3,7,2.37,0.5,87.48,13098.83,4.17,5,78.77,16077.5
Seattle,2019,3,8,3.1,0.3,80.34,16069.75,2.52,0.3,79.95,3482.5
Seattle,2019,3,9,2.22,0,79.7,13655.75,4.3,0,72.74,15569.75
Seattle,2019,3,10,3.45,0,70.88,16069.75,7.2,0,51.06,16069.75
Seattle,2019,3,11,4.3,0,57.07,16069.75,7.38,0,49.41,16069.75
Seattle,2019,3,12,5,4,88.91,7400.83,5.57,2,80.86,16069.75
Seattle,2019,3,13,3.72,0,84.09,16069.75,7.84,0,67.72,16077.5
Seattle,2019,3,14,5.88,0,71.11,16069.75,9.32,0,55.3,16069.75
Seattle,2019,3,15,8.88,0,64.2,16069.75,11.97,0,58.46,16069.75
Seattle,2019,3,16,8.35,0,70.85,16093,11.65,0,57.01,16069.75
Seattle,2019,3,17,9.15,0,70.67,16069.75,13.3,0,53.15,16069.75
Seattle,2019,3,18,10.15,0,66.61,16069.75,20.12,0,27.01,16069.75
Seattle,2019,3,19,17.35,0,20.56,16069.75,23.45,0,16.27,16069.75
Seattle,2019,3,20,18.9,0,19.2,16069.75,22.52,0,23.38,16069.75
Seattle,2019,3,21,14.05,0,37.8,16069.75,12.8,0,65.44,16069.75
Seattle,2019,3,22,10,0,74.35,16069.75,16.52,0,48.42,16069.75
Seattle,2019,3,23,9.3,0,82.98,16069.75,12.47,0,62.69,16069.75
Seattle,2019,3,24,8.35,0,74.5,16069.75,10.4,0,72.85,16077.5
Seattle,2019,3,25,8.88,0,71.93,16069.75,14.05,0,50.17,16069.75
Seattle,2019,3,26,7.5,4,85.57,16077.5,10.7,0,60.4,16069.75
Seattle,2019,3,27,8.73,0,61.1,16069.75,11.95,0,48.8,16069.75
Seattle,2019,3,28,9.15,0,69.49,16069.75,14.18,0,52.73,16069.75
Seattle,2019,3,29,10.85,0,60.15,16069.75,12.77,0,61.46,16069.75
Seattle,2019,3,30,9.6,0,70.39,16069.75,14.03,0,57.56,16069.75
Seattle,2019,3,31,11.12,0,58.87,16069.75,14.88,0,58.28,16069.75
Seattle,2019,4,1,11.25,0,61.13,16069.75,16.52,0,45.9,16069.75
Seattle,2019,4,2,14.15,0,44.77,16069.75,17.23,0,39.38,16069.75
Seattle,2019,4,3,12.35,0,71.94,16069.75,13.28,0.5,74.76,15142.67
Seattle,2019,4,4,9.03,0,71.8,16069.75,14.75,0,48.07,16069.75
Seattle,2019,4,5,11.25,0.5,83.29,13558.25,12.2,0,80.06,12851.25
Seattle,2019,4,6,8.9,0.3,69.69,16069.75,12.1,3,61.55,16069.75
Seattle,2019,4,7,7.78,0.5,81.28,10339.75,9.63,0.5,79.03,14910.83
Seattle,2019,4,8,10.43,0,75.23,16069.75,12.75,0.3,77.6,15244.17
Seattle,2019,4,9,9.82,1,88.24,16083.7,11.4,4,73.83,16069.75
Seattle,2019,4,10,8.53,0.8,71.08,16069.75,9.32,0,78.11,16077.5
Seattle,2019,4,11,8.7,0.8,89.92,5695.08,10.15,1,86.07,14319.75
Seattle,2019,4,12,9.63,0,86.41,12046.58,10.25,1,80.74,14439.67
Seattle,2019,4,13,9.3,0.5,83,16069.75,7.92,1,82.32,16069.75
Seattle,2019,4,14,7.35,0,75.75,16069.75,9.25,0,64.91,16077.5
Seattle,2019,4,15,6.08,0.3,82.84,16077.5,11.12,0,53.42,16069.75
Seattle,2019,4,16,8.45,0,82.38,16069.75,11.32,0,70.63,16077.5
Seattle,2019,4,17,9.55,5,84.15,16069.75,13.37,0,70.13,16077.5
Seattle,2019,4,18,12.8,0,73.7,16069.75,15.43,1,65.58,16069.75
Seattle,2019,4,19,13.3,2,85.25,16077.5,12.8,2,87.33,15667.5
Seattle,2019,4,20,10.4,2,88.66,10148.17,11.97,0,66.48,16069.75
Seattle,2019,4,21,9.7,0,77.32,16069.75,11.92,0,65.39,16069.75
Seattle,2019,4,22,9.6,0,66.41,16069.75,13.75,0,62.08,16069.75
Seattle,2019,4,23,10.85,2,87.9,16069.75,14.13,0,71.39,16077.5
Seattle,2019,4,24,9.7,0,67.46,16069.75,12.22,0,61.81,16069.75
Seattle,2019,4,25,9.7,0,60.51,16069.75,13.48,0,56.84,16069.75
Seattle,2019,4,26,11.52,0,59.8,16069.75,13.75,0,60.47,16069.75
Seattle,2019,4,27,9.47,0,64.39,16069.75,10.43,4,51.91,16069.75
Seattle,2019,4,28,6.55,0,71.15,16069.75,12.78,0,52.4,16069.75
Seattle,2019,4,29,10,0,60.66,16069.75,15.55,0,42.19,16069.75
Seattle,2019,4,30,9.88,0,54.41,16069.75,15.97,0,36.68,16069.75
Seattle,2019,5,1,11.8,0,35.93,16069.75,14.6,0,50.32,16069.75
Seattle,2019,5,2,9.7,0,64.33,16077.5,11.8,0,55.83,16069.75
Seattle,2019,5,3,9.3,0,73.32,16069.75,13.17,0,59.29,16077.5
Seattle,2019,5,4,11.12,0,69.26,16069.75,16.68,0,53.34,16069.75
Seattle,2019,5,5,13.2,0,61.89,16069.75,17.62,0,51.39,16069.75
Seattle,2019,5,6,14.18,0,63.14,16069.75,19.02,0,52.62,16069.75
Seattle,2019,5,7,16.52,0,51.11,16069.75,19.02,0,48.41,16069.75
Seattle,2019,5,8,16.27,0,51.73,16069.75,18.78,0,53.95,16069.75
Seattle,2019,5,9,16.98,0,55.44,16069.75,25.15,0,35.33,16069.75
Seattle,2019,5,10,18.48,0,40.35,16069.75,24.85,0,35.12,16069.75
Seattle,2019,5,11,20.15,0,40.83,16069.75,24.18,0,40.09,16069.75
Seattle,2019,5,12,11.82,0,81.63,16069.75,14.55,0,64.08,16069.75
Seattle,2019,5,13,11.27,0,75.73,16069.75,13.73,0,62.23,16069.75
Seattle,2019,5,14,12.07,0,75.15,16069.75,13.43,3,83.76,11623.33
Seattle,2019,5,15,11.82,0.5,84.68,16069.75,17.92,0,58.39,16069.75
Seattle,2019,5,16,14.03,0.3,82.19,16069.75,15.18,0,81.95,9916.33
Seattle,2019,5,17,12.35,0.3,89.19,14363,14.18,0.3,62.66,16069.75
Seattle,2019,5,18,11.82,0.3,76.58,16069.75,18.32,0,47.57,16069.75
Seattle,2019,5,19,14.7,0,62.93,16069.75,17.2,0,63.06,16069.75
Seattle,2019,5,20,14,0,77.12,16069.75,13.33,0.5,78.36,16069.75
Seattle,2019,5,21,11.1,0.3,75.98,16069.75,14.43,0,67.42,16077.5
Seattle,2019,5,22,13.33,0,75.44,16069.75,18.58,0,59.42,16069.75
Seattle,2019,5,23,15.7,0,75.2,16069.75,17.58,0,70.55,13939.5
Seattle,2019,5,24,12.57,0,80.9,16077.5,13.41,0,79.86,13972.25
Seattle,2019,5,25,12.5,0,71.08,16069.75,12.2,0,74.72,16069.75
Seattle,2019,5,26,11.6,0.3,86.51,11220.83,15.9,0,70.31,16069.75
Seattle,2019,5,27,17.65,0,67.2,16069.75,20.85,0,54.5,16069.75
Seattle,2019,5,28,13.18,0,81.25,16069.75,15.15,0,68.19,16069.75
Seattle,2019,5,29,13.18,0,76.93,16069.75,15.63,0,66.33,16077.5
Seattle,2019,5,30,14.45,0,80.55,16069.75,15.32,0,76.66,10659.38
Seattle,2019,5,31,16.55,0,72.43,16069.75,15.73,0,78.16,11261.17
Seattle,2019,6,1,14.88,0,80.62,16069.75,14.79,0,78.4,13138.17
Seattle,2019,6,2,15.68,0,66.76,16069.75,18.45,0,62.05,16069.75
Seattle,2019,6,3,13.2,0,71.33,16069.75,15.97,0,57.46,16069.75
Seattle,2019,6,4,13.88,0,58.21,16069.75,17.62,0,51.84,16069.75
Seattle,2019,6,5,13.62,0,63.28,16069.75,16.48,0,59.21,16077.5
Seattle,2019,6,6,11.27,0,67.1,16069.75,14.7,0,54.68,16069.75
Seattle,2019,6,7,11.4,0,71.66,16069.75,15.3,0,54.47,16069.75
Seattle,2019,6,8,10.67,3,85.18,16077.5,16.23,0,54.27,16069.75
Seattle,2019,6,9,13.88,0,64.42,16069.75,19.02,0,49.29,16069.75
Seattle,2019,6,10,15.12,0,55.14,16069.75,22.77,0,36.7,16069.75
Seattle,2019,6,11,17.92,0,64.03,16069.75,25.12,0,45.66,16069.75
Seattle,2019,6,12,23.2,0,45.09,16069.75,28.32,0,40.05,16069.75
Seattle,2019,6,13,22.23,0,55.79,16069.75,21.25,0,55.58,16069.75
Seattle,2019,6,14,14.07,0,71.28,16077.5,17.67,0,58.26,16069.75
Seattle,2019,6,15,13.88,0,77.73,16069.75,17.5,0,65.36,16069.75
Seattle,2019,6,16,14.88,0,77.18,16069.75,16.2,0,71.36,16069.75
Seattle,2019,6,17,15.82,0,76.8,16069.75,16.65,0,71.83,16077.5
Seattle,2019,6,18,16.8,0,76.02,16069.75,15,4,88.35,4021
Seattle,2019,6,19,13.97,0,72.07,16077.5,15.12,0,61.33,16069.75
Seattle,2019,6,20,11.07,2,84.47,13569.75,16.92,0.3,52.79,16069.75
Seattle,2019,6,21,13.2,0,66.1,16069.75,17.58,0,54.77,16077.5
Seattle,2019,6,22,13.33,0,77.39,16069.75,14.28,0,70.33,16069.75
Seattle,2019,6,23,15.15,0,76.95,16069.75,15.25,0,67.23,16069.75
Seattle,2019,6,24,13.05,0,71.9,16069.75,17.05,0,56.69,16077.5
Seattle,2019,6,25,13.45,0,72.78,16069.75,20.12,0,47.09,16069.75
Seattle,2019,6,26,14.98,0,72.43,16069.75,20.12,0,52.99,16069.75
Seattle,2019,6,27,15,0,79.13,16069.75,18.2,1,54.05,16069.75
Seattle,2019,6,28,13.73,0.5,84.45,16069.75,19.73,0,51.38,16069.75
Seattle,2019,6,29,16,0,61.79,16069.75,20.15,0,54.64,16069.75
Seattle,2019,6,30,16.7,0,59.04,16069.75,22.62,0,47.58,16069.75
Seattle,2019,7,1,18.88,0,50.81,16069.75,23.88,0,43.63,16069.75
Seattle,2019,7,2,15.43,0,70.33,16069.75,15.85,0,71.2,14862.75
Seattle,2019,7,3,13.91,2,91,16081.38,16.27,0,77.17,15569.75
Seattle,2019,7,4,15,0,83.1,15667.5,18.01,0,68.81,16077.5
Seattle,2019,7,5,14.85,0,77.92,13612.75,18.17,0,64.57,16077.5
Seattle,2019,7,6,15.6,0,77.77,16069.75,19.45,0,53.22,16069.75
Seattle,2019,7,7,15.88,0,71.12,16069.75,18.42,0,62.63,16077.5
Seattle,2019,7,8,15.95,0,84.83,15265.25,19.05,0,68.61,16069.75
Seattle,2019,7,9,18.75,0,62.28,16069.75,21.52,0,56.13,16069.75
Seattle,2019,7,10,17.2,4,92.21,10378.38,19.82,1,82.36,12025.83
Seattle,2019,7,11,17.1,1,86.71,16069.75,20.55,0,65.88,16069.75
Seattle,2019,7,12,18.2,0,74.18,16069.75,21.7,0,62.01,16069.75
Seattle,2019,7,13,19.45,0,65.07,16069.75,21.1,0,63.17,16069.75
Seattle,2019,7,14,16.92,0,71.54,16069.75,22.1,0,57.15,16069.75
Seattle,2019,7,15,19.85,0,60.06,16069.75,19.85,0,70.4,16069.75
Seattle,2019,7,16,18.48,0,76.73,16069.75,21.67,0,65.02,16069.75
Seattle,2019,7,17,17.9,0,72.98,16069.75,19.02,0,72.64,16069.75
Seattle,2019,7,18,16.42,0.5,87.59,16077.5,18.6,2,63.27,16069.75
Seattle,2019,7,19,14.7,0.8,74.72,16077.5,18.35,0.3,58.65,16069.75
Seattle,2019,7,20,15.57,0,58.54,16069.75,21.98,0,47.23,16069.75
Seattle,2019,7,21,18.17,0,58.1,16069.75,25.67,0,39.57,16069.75
Seattle,2019,7,22,19.27,0,51.48,16069.75,23.02,0,40.97,16069.75
Seattle,2019,7,23,17.65,0,73.41,16069.75,18.8,0,70.56,16077.5
Seattle,2019,7,24,16.48,0,65.75,16077.5,21.12,0,50.72,16069.75
Seattle,2019,7,25,19.17,0,54.58,16069.75,24.45,0,44.68,16069.75
Seattle,2019,7,26,20.82,0,48.16,16069.75,25.27,0,47.36,16069.75
Seattle,2019,7,27,19.02,0,72.91,16069.75,21.12,0,54.5,16069.75
Seattle,2019,7,28,18.2,0,67.09,16069.75,23.32,0,49.92,16069.75
Seattle,2019,7,29,19.85,0,52.71,16069.75,23.58,0,44.91,16069.75
Seattle,2019,7,30,15.98,0,73.86,16069.75,19.23,0,56.5,16077.5
Seattle,2019,7,31,16.67,0,71.26,16069.75,23.2,0,49.05,16069.75
Seattle,2019,8,1,18.35,0,67.07,16069.75,23.42,0,52.93,16077.5
Seattle,2019,8,2,19.85,0,68.13,16069.75,21.8,0.8,70.53,16069.75
Seattle,2019,8,3,20.12,0,60.12,16069.75,23.75,0,50.02,16069.75
Seattle,2019,8,4,18.33,0,61.31,16069.75,25.7,0,45.2,16069.75
Seattle,2019,8,5,22.65,0,54,16069.75,25.98,0,46.41,16069.75
Seattle,2019,8,6,18.05,0,70.6,16069.75,18.06,0,76.4,8715.5
Seattle,2019,8,7,18.77,0,67.36,16069.75,17.35,0,77.37,11258.25
Seattle,2019,8,8,16.4,0,79.43,16069.75,18.35,0,69.59,16069.75
Seattle,2019,8,9,17.58,0,72.8,16077.5,20.55,0,56.48,16069.75
Seattle,2019,8,10,18.73,0,65.49,16069.75,18.92,10,78.3,14319.75
Seattle,2019,8,11,18.1,0,70.84,16077.5,19.27,0,67.36,16069.75
Seattle,2019,8,12,18.45,0,74.97,16069.75,21.52,0,59.39,16069.75
Seattle,2019,8,13,18.6,0,63.66,16069.75,24.2,0,49.71,16069.75
Seattle,2019,8,14,20.73,0,55.32,16069.75,25.12,0,47.32,16069.75
Seattle,2019,8,15,20.35,0,60.15,16077.5,20.26,0,68.63,16077.5
Seattle,2019,8,16,17.5,0,78.18,16069.75,18.48,0,66.49,16069.75
Seattle,2019,8,17,16.95,0,71.98,16069.75,20.55,0,58.32,16069.75
Seattle,2019,8,18,17.35,0,71.98,16069.75,20.27,0,60.03,16069.75
Seattle,2019,8,19,18.45,0,66.7,16069.75,20.27,0,59.18,16069.75
Seattle,2019,8,20,17.1,0,68.01,16069.75,23.32,0,51.3,16069.75
Seattle,2019,8,21,17.38,0,70.68,16069.75,18.33,3,79.01,16069.75
Seattle,2019,8,22,15.57,2,86.22,15675.25,16.38,0.3,80.37,14819.75
Seattle,2019,8,23,16.82,0,72.83,16069.75,20.27,0,59.27,16069.75
Seattle,2019,8,24,17.1,0,75.29,16069.75,20.82,0,55.69,16069.75
Seattle,2019,8,25,18.6,0,64.96,16069.75,19.85,0,59.78,16069.75
Seattle,2019,8,26,16.7,0,68.07,16069.75,22.48,0,49.31,16069.75
Seattle,2019,8,27,18.48,0,60.87,16069.75,25.58,0,44.35,16069.75
Seattle,2019,8,28,21.42,0,52.02,16069.75,26.65,0,45.4,16069.75
Seattle,2019,8,29,20.4,0,58.68,16069.75,20.85,0,65.73,16069.75
Seattle,2019,8,30,17.83,2,87.24,16077.5,21.83,0,60.29,16069.75
Seattle,2019,8,31,18.6,0,72.44,16069.75,21.8,0,63.84,16069.75
Seattle,2019,9,1,19.02,0,72.46,16069.75,22.37,0,59.76,16077.5
Seattle,2019,9,2,18.73,0,70.92,16069.75,22.77,0,59.48,16069.75
Seattle,2019,9,3,17.77,0,78.28,16069.75,23.32,0,56.66,16069.75
Seattle,2019,9,4,16.68,0,80.7,16069.75,20.4,0,62.98,16069.75
Seattle,2019,9,5,17.77,0,72.9,16069.75,23.45,0,55.26,16069.75
Seattle,2019,9,6,20.15,0,66.84,16069.75,21.92,0,62.8,16069.75
Seattle,2019,9,7,17.8,0,71.31,16069.75,18.08,0,76.09,16069.75
Seattle,2019,9,8,15.85,15,88.3,16069.75,18.75,1,75.38,16077.5
Seattle,2019,9,9,16.7,0,85.03,16069.75,16.41,1,87.98,12986.67
Seattle,2019,9,10,15.85,0.5,85.8,16077.5,18.27,0,71.12,16077.5
Seattle,2019,9,11,15.02,0,83.61,16069.75,19.35,0,62.81,16077.5
Seattle,2019,9,12,17.75,0,70.19,16069.75,22.48,0,48.91,16069.75
Seattle,2019,9,13,17.09,5,90.73,16081.38,19.85,0,66.78,16069.75
Seattle,2019,9,14,16.98,0,79.89,16069.75,17.5,0,74.11,16069.75
Seattle,2019,9,15,15.85,1,88.3,14862.75,15.3,4,83.58,13515.25
Seattle,2019,9,16,14.15,0,82.85,16069.75,17.35,0,64.28,16069.75
Seattle,2019,9,17,14.15,2,78.47,16069.75,14.57,4,80.84,12851.25
Seattle,2019,9,18,13.6,6,87.58,11241.75,17.32,0,70.1,16077.5
Seattle,2019,9,19,13.75,0,78.45,16069.75,17.62,0,65.59,16069.75
Seattle,2019,9,20,15.37,0.8,86.61,13634.83,16.93,0,74.87,16077.5
Seattle,2019,9,21,15.3,0,81.92,16069.75,17.48,0,69.14,16077.5
Seattle,2019,9,22,16.98,0,76.62,16069.75,16.62,2,85.58,12046.5
Seattle,2019,9,23,14.5,0,85.76,10579.08,15.43,0,72.4,13655.75
Seattle,2019,9,24,14.7,0,82.38,16069.75,17.9,0,70.24,16069.75
Seattle,2019,9,25,16.12,0,70.55,16069.75,18.35,0,56.83,16069.75
Seattle,2019,9,26,15.7,0,63.81,16069.75,17.88,4,71.14,16077.5
Seattle,2019,9,27,14.78,0,80.79,16081.38,14.38,1,66.2,16077.5
Seattle,2019,9,28,8.6,1,80.03,13655.75,11.55,0.5,70.33,16069.75
Seattle,2019,9,29,9.55,0,68.72,16069.75,11.4,0,60.76,12851.25
Seattle,2019,9,30,8.9,0,52.27,16069.75,13.57,0,38.95,16069.75
Seattle,2019,10,1,8.18,0,61.53,16069.75,12.47,0,50.48,16069.75
Seattle,2019,10,2,9.72,0,61.65,16069.75,15.55,0,43.7,16093
Seattle,2019,10,3,12.53,0,61.49,16069.75,15.57,0,56.74,16069.75
Seattle,2019,10,4,10.6,0.3,78.36,16069.75,15.28,0,60.2,16069.75
Seattle,2019,10,5,11.45,0,82.9,16077.5,13.73,0,74.24,16069.75
Seattle,2019,10,6,11,0,75.68,16069.75,15.12,0,56.27,16069.75
Seattle,2019,10,7,10.7,0,80.07,16069.75,16.55,0,69.3,16069.75
Seattle,2019,10,8,11.95,1,79.64,16069.75,9.62,0,68.2,14138.55
Seattle,2019,10,9,6.34,0.3,79.73,16081.38,9,0,51.33,16069.75
Seattle,2019,10,10,6.28,0,58.32,16069.75,10.97,0,55.64,16069.75
Seattle,2019,10,11,7.5,0,64.9,16069.75,15.12,0,34.07,16069.75
Seattle,2019,10,12,11.65,0,32.53,16069.75,12.93,0,57.88,16069.75
Seattle,2019,10,13,10.72,0,78.54,16069.75,12.62,0,70.17,16069.75
Seattle,2019,10,14,9.03,0,87.74,16069.75,12.47,0,65.21,16069.75
Seattle,2019,10,15,10.43,0,78.61,13655.75,14,0,61.1,16069.75
Seattle,2019,10,16,12.22,0,68.61,16069.75,12.78,5,84.22,12058.5
Seattle,2019,10,17,11.7,7,84.52,16069.75,12.38,0.5,79.4,14468.17
Seattle,2019,10,18,10.6,1,81.34,16069.75,9.85,1,85.61,13569.75
Seattle,2019,10,19,9.85,14,84.65,10437.25,8.85,14,88.03,8437.5
Seattle,2019,10,20,8.05,0,80.45,16069.75,10,0.3,76.89,8291.58
Seattle,2019,10,21,11.7,0,77.2,16069.75,12.5,0,78.13,10034.75
Seattle,2019,10,22,15,8,87.52,10449.25,13.05,0,82.73,15265.25
Seattle,2019,10,23,10.3,0,79.26,16069.75,12.35,0,69.66,14819.75
Seattle,2019,10,24,8.73,0,84.68,16069.75,13.18,0,72.16,16069.75
Seattle,2019,10,25,11.7,0,79.84,16046.5,12.45,0,85.87,10176.92
Seattle,2019,10,26,9.07,0,83,16077.5,9.84,0,76.35,14782.35
Seattle,2019,10,27,7.62,0,61.35,16069.75,10.7,0,51.93,16069.75
Seattle,2019,10,28,5.12,0,69.69,16069.75,8.6,0,63.46,16069.75
Seattle,2019,10,29,6.28,0,69.65,16069.75,7.1,0,15.36,16069.75
Seattle,2019,10,30,3.45,0,27.78,16069.75,9.03,0,30.46,16069.75
Seattle,2019,10,31,5.12,0,61.61,16069.75,8.2,0,59,16069.75
Seattle,2019,11,1,5.28,0,67.87,16069.75,10.68,0,56.48,16069.75
Seattle,2019,11,2,7.22,0,78.04,16069.75,11.8,0,61.17,16069.75
Seattle,2019,11,3,7.62,0,76.8,16069.75,11.12,0,67.63,16069.75
Seattle,2019,11,4,7.62,0,84.52,11198.75,11.68,0,70.05,16069.75
Seattle,2019,11,5,7.08,0,87.62,11198.75,9.46,0,82.92,6587.88
Seattle,2019,11,6,7.38,0,86.85,11198.75,9.15,0,77.98,12308.25
Seattle,2019,11,7,7.93,0,84.55,16069.75,10.25,0,73.26,16093
Seattle,2019,11,8,7.62,0,79.73,16069.75,10.73,0,71.67,16069.75
Seattle,2019,11,9,9.7,0,80.11,16077.5,9.9,5,90.21,6836.67
Seattle,2019,11,10,10.88,2,90.76,2410.5,11.55,0,90.32,3214.25
Seattle,2019,11,11,9.72,0,89.97,3763.12,13.2,0,63.01,16069.75
Seattle,2019,11,12,10,0,85.49,16069.75,9.7,6,87.79,16069.75
Seattle,2019,11,13,10.88,0.5,90.33,9916.5,11.82,0,78.1,14410.83
Seattle,2019,11,14,8.54,0,89.55,6917.1,10.22,0,85.66,12772.12
Seattle,2019,11,15,10.12,0,78.57,16069.75,12.23,5,85.26,16077.5
Seattle,2019,11,16,11.1,0,83.05,16069.75,10.85,0,72.27,16069.75
Seattle,2019,11,17,10.72,0,86.86,16069.75,12.62,2,88.2,12460.5
Seattle,2019,11,18,10.68,0,86.63,14468.25,10,0,89.83,2614.88
Seattle,2019,11,19,10.45,3,89.37,16069.75,9.21,4,84.43,15341.92
Seattle,2019,11,20,8.05,0,76.64,16077.5,9.18,0,63.16,16069.75
Seattle,2019,11,21,6.12,0,77.88,16069.75,5,0,82.4,3511.75
Seattle,2019,11,22,4.33,0,89.61,2302.67,3.99,0,86.41,1190.21
Seattle,2019,11,23,4.09,0,89.94,5524.21,6.48,0,67.81,16077.5
Seattle,2019,11,24,10.93,0,72.11,13261.25,9.7,0.3,76.54,16069.75
Seattle,2019,11,25,7.35,0,78.44,16077.5,7.08,2,77.98,16069.75
Seattle,2019,11,26,4.03,0,80.8,16069.75,5.85,0,70.57,16069.75
Seattle,2019,11,27,4.55,0,50.33,16069.75,6.95,0,40.62,16069.75
Seattle,2019,11,28,2.75,0,52.05,16069.75,5.28,0,47.03,16069.75
Seattle,2019,11,29,1.4,0,61.42,16069.75,4.3,0,53.03,16069.75
Seattle,2019,11,30,0.15,0,66.38,16069.75,5,0,49.56,16069.75
Seattle,2019,12,1,4.85,0,36.58,16069.75,6.55,0,56.14,16069.75
Seattle,2019,12,2,5.85,0,66.42,16069.75,8.32,0,66.47,16069.75
Seattle,2019,12,3,7.38,0,80.23,16069.75,9.28,0,71.84,16069.75
Seattle,2019,12,4,9.3,0,77.19,16069.75,9.85,0.5,87.22,16069.75
Seattle,2019,12,5,7.68,0,86.86,14910.83,8.6,0,83.04,6430.5
Seattle,2019,12,6,8.45,0,83.97,11948.75,11.68,0,58.97,16069.75
Seattle,2019,12,7,10.12,0,73.11,16069.75,9.15,2,85.4,15569.75
Seattle,2019,12,8,9.8,0,89.26,7035,10.2,0.5,80.35,14744.17
Seattle,2019,12,9,8.25,0.3,88.92,10131.75,6.75,0,85.2,3083.67
Seattle,2019,12,10,4.62,0,89.66,2861,5.55,0,84.93,11660.5
Seattle,2019,12,11,7.13,0.5,90.94,2813.33,8.3,0,85.69,11242.25
Seattle,2019,12,12,8.85,11,82.51,15569.75,9.18,0,81.66,14460.5
Seattle,2019,12,13,7.8,0,84.4,16069.75,7.95,0,77.17,16077.5
Seattle,2019,12,14,7.2,0,85.49,16077.5,6.1,0,86.72,11503.5
Seattle,2019,12,15,5.48,0,85.56,12830.17,5.7,2,82.6,15069.75
Seattle,2019,12,16,4.03,0,82.34,16069.75,6.07,0,66.51,16069.75
Seattle,2019,12,17,5.85,0,73.38,16069.75,6.53,0,88.31,16069.75
Seattle,2019,12,18,6.4,0,78.7,16069.75,6.68,0,81.12,16069.75
Seattle,2019,12,19,5.3,6,86.36,13113,8.07,0,71.09,16069.75
Seattle,2019,12,20,11.7,16,93.04,9220.62,11.12,36,91.12,5359.67
Seattle,2019,12,21,11.2,7,86.85,12830.67,6.7,12,89.04,9089.75
Seattle,2019,12,22,6.55,0,90.43,12872.12,6.12,0,87.36,16069.75
Seattle,2019,12,23,5.79,3,89.79,11606.88,5.85,4,86.55,16069.75
Seattle,2019,12,24,3.9,0,87.28,16069.75,2.78,0,90.64,16069.75
Seattle,2019,12,25,3.8,0,89.87,16069.75,5.6,0,64.31,16069.75
Seattle,2019,12,26,2.65,0,86.28,16069.75,1.53,0,96.22,2112
Seattle,2019,12,27,3.05,0,88.13,11449,5.45,0,86.22,16069.75
Seattle,2019,12,28,6.18,0,92.29,11204.62,7.53,0,81.79,16069.75
